trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00396_1000,0.0,0.5,0.5,False,"Obstacle hit, mission aborted.",0.898,0.887,1.201,1.733,0.754,trial_results/timeseries/world_1_TD3_00396_1000_trial000.json,2026-09-10T15:31:31.245080
1,world_1,DRL,TD3_00396_1000,0.0,1.0,1.0,True,,4.804,4.794,0.224,9.045,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial001.json,2026-09-10T15:31:44.855573
2,world_1,DRL,TD3_00396_1000,0.0,1.5,1.5,True,,3.941,3.93,0.275,7.381,0.194,trial_results/timeseries/world_1_TD3_00396_1000_trial002.json,2026-09-10T15:31:56.754115
3,world_1,DRL,TD3_00396_1000,0.0,2.0,2.0,True,,3.978,3.968,0.269,7.635,0.195,trial_results/timeseries/world_1_TD3_00396_1000_trial003.json,2026-09-10T15:32:08.701389
4,world_1,DRL,TD3_00396_1000,0.0,2.5,2.5,True,,4.135,4.124,0.26,7.778,0.2,trial_results/timeseries/world_1_TD3_00396_1000_trial004.json,2026-09-10T15:32:20.747950
5,world_1,DRL,TD3_00396_1000,0.0,4.0,4.0,False,"Obstacle hit, mission aborted.",4.346,4.335,0.243,8.119,1.141,trial_results/timeseries/world_1_TD3_00396_1000_trial005.json,2026-09-10T15:32:33.131281
6,world_1,DRL,TD3_00396_1000,0.0,5.5,5.5,True,,8.073,8.062,0.137,16.895,0.192,trial_results/timeseries/world_1_TD3_00396_1000_trial006.json,2026-09-10T15:32:55.292781
7,world_1,DRL,TD3_00396_1000,0.0,6.0,6.0,True,,8.101,8.091,0.133,15.124,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial007.json,2026-09-10T15:33:14.691901
8,world_1,DRL,TD3_00396_1000,0.5,0.5,0.707,False,"Obstacle hit, mission aborted.",1.006,0.995,1.097,1.931,0.381,trial_results/timeseries/world_1_TD3_00396_1000_trial008.json,2026-09-10T15:33:20.885692
9,world_1,DRL,TD3_00396_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,48.417,48.406,0.022,90.012,0.227,trial_results/timeseries/world_1_TD3_00396_1000_trial009.json,2026-09-10T15:34:55.160903
10,world_1,DRL,TD3_00396_1000,0.5,2.0,2.062,True,,3.592,3.581,0.298,6.751,0.19,trial_results/timeseries/world_1_TD3_00396_1000_trial010.json,2026-09-10T15:35:06.238823
11,world_1,DRL,TD3_00396_1000,0.5,2.5,2.55,True,,3.874,3.863,0.278,7.273,0.191,trial_results/timeseries/world_1_TD3_00396_1000_trial011.json,2026-09-10T15:35:17.796273
12,world_1,DRL,TD3_00396_1000,0.5,3.0,3.041,True,,4.284,4.273,0.258,8.016,0.183,trial_results/timeseries/world_1_TD3_00396_1000_trial012.json,2026-09-10T15:35:30.485633
13,world_1,DRL,TD3_00396_1000,0.5,3.5,3.536,True,,4.848,4.838,0.218,9.082,0.2,trial_results/timeseries/world_1_TD3_00396_1000_trial013.json,2026-09-10T15:35:43.864130
14,world_1,DRL,TD3_00396_1000,0.5,4.0,4.031,True,,5.217,5.206,0.208,9.745,0.194,trial_results/timeseries/world_1_TD3_00396_1000_trial014.json,2026-09-10T15:35:58.884349
15,world_1,DRL,TD3_00396_1000,0.5,5.5,5.523,False,"Obstacle hit, mission aborted.",5.578,5.567,0.195,10.43,1.144,trial_results/timeseries/world_1_TD3_00396_1000_trial015.json,2026-09-10T15:36:13.586605
16,world_1,DRL,TD3_00396_1000,0.5,6.0,6.021,True,,7.075,7.064,0.154,13.185,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial016.json,2026-09-10T15:36:31.251634
17,world_1,DRL,TD3_00396_1000,1.0,0.0,1.0,True,,0.803,0.793,1.338,1.549,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial017.json,2026-09-10T15:36:37.076320
18,world_1,DRL,TD3_00396_1000,1.0,0.5,1.118,False,Goal timeout after 90.0s,48.39,48.38,0.022,90.011,1.34,trial_results/timeseries/world_1_TD3_00396_1000_trial018.json,2026-09-10T15:38:11.347355
19,world_1,DRL,TD3_00396_1000,1.0,1.5,1.803,False,Goal timeout after 90.0s,48.386,48.376,0.022,90.013,0.466,trial_results/timeseries/world_1_TD3_00396_1000_trial019.json,2026-09-10T15:39:45.681968
20,world_1,DRL,TD3_00396_1000,1.0,2.0,2.236,True,,3.318,3.297,0.649,6.246,0.179,trial_results/timeseries/world_1_TD3_00396_1000_trial020.json,2026-09-10T15:39:57.250256
21,world_1,DRL,TD3_00396_1000,1.0,2.5,2.693,True,,3.707,3.696,0.292,6.953,0.193,trial_results/timeseries/world_1_TD3_00396_1000_trial021.json,2026-09-10T15:40:08.469538
22,world_1,DRL,TD3_00396_1000,1.0,3.0,3.162,True,,4.131,4.121,0.262,7.758,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial022.json,2026-09-10T15:40:20.490301
23,world_1,DRL,TD3_00396_1000,1.0,3.5,3.64,True,,4.62,4.61,0.233,8.659,0.2,trial_results/timeseries/world_1_TD3_00396_1000_trial023.json,2026-09-10T15:40:34.502580
24,world_1,DRL,TD3_00396_1000,1.0,4.0,4.123,True,,5.109,5.098,0.21,9.565,0.181,trial_results/timeseries/world_1_TD3_00396_1000_trial024.json,2026-09-10T15:40:48.410002
25,world_1,DRL,TD3_00396_1000,1.0,4.5,4.61,True,,5.555,5.544,0.194,10.387,0.195,trial_results/timeseries/world_1_TD3_00396_1000_trial025.json,2026-09-10T15:41:03.066066
26,world_1,DRL,TD3_00396_1000,1.0,5.0,5.099,True,,6.045,6.035,0.178,11.29,0.191,trial_results/timeseries/world_1_TD3_00396_1000_trial026.json,2026-09-10T15:41:18.640626
27,world_1,DRL,TD3_00396_1000,1.0,5.5,5.59,True,,6.52,6.509,0.165,12.176,0.19,trial_results/timeseries/world_1_TD3_00396_1000_trial027.json,2026-09-10T15:41:35.585973
28,world_1,DRL,TD3_00396_1000,1.0,6.0,6.083,True,,6.969,6.959,0.155,13.019,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial028.json,2026-09-10T15:41:53.877090
29,world_1,DRL,TD3_00396_1000,1.5,0.0,1.5,True,,1.305,1.294,0.821,2.474,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial029.json,2026-09-10T15:42:00.620298
30,world_1,DRL,TD3_00396_1000,1.5,0.5,1.581,True,,1.423,1.412,0.757,2.715,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial030.json,2026-09-10T15:42:07.610575
31,world_1,DRL,TD3_00396_1000,1.5,1.0,1.803,True,,2.124,2.113,0.507,4.0,0.196,trial_results/timeseries/world_1_TD3_00396_1000_trial031.json,2026-09-10T15:42:15.874896
32,world_1,DRL,TD3_00396_1000,1.5,1.5,2.121,True,,2.619,2.608,0.415,4.929,0.195,trial_results/timeseries/world_1_TD3_00396_1000_trial032.json,2026-09-10T15:42:26.063611
33,world_1,DRL,TD3_00396_1000,1.5,2.0,2.5,True,,3.114,3.103,0.348,5.848,0.192,trial_results/timeseries/world_1_TD3_00396_1000_trial033.json,2026-09-10T15:42:36.424721
34,world_1,DRL,TD3_00396_1000,1.5,2.5,2.915,True,,3.603,3.592,0.3,6.755,0.2,trial_results/timeseries/world_1_TD3_00396_1000_trial034.json,2026-09-10T15:42:47.441400
35,world_1,DRL,TD3_00396_1000,1.5,3.0,3.354,True,,4.103,4.092,0.264,7.678,0.183,trial_results/timeseries/world_1_TD3_00396_1000_trial035.json,2026-09-10T15:42:59.382059
36,world_1,DRL,TD3_00396_1000,1.5,3.5,3.808,True,,4.602,4.591,0.234,8.62,0.193,trial_results/timeseries/world_1_TD3_00396_1000_trial036.json,2026-09-10T15:43:12.266227
37,world_1,DRL,TD3_00396_1000,1.5,4.0,4.272,True,,5.1,5.089,0.211,9.546,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial037.json,2026-09-10T15:43:27.072384
38,world_1,DRL,TD3_00396_1000,1.5,4.5,4.743,True,,5.571,5.56,0.192,10.406,0.185,trial_results/timeseries/world_1_TD3_00396_1000_trial038.json,2026-09-10T15:43:41.740481
39,world_1,DRL,TD3_00396_1000,1.5,5.0,5.22,True,,6.057,6.035,0.353,11.311,0.181,trial_results/timeseries/world_1_TD3_00396_1000_trial039.json,2026-09-10T15:43:57.379667
40,world_1,DRL,TD3_00396_1000,1.5,5.5,5.701,True,,6.509,6.498,0.164,12.175,0.19,trial_results/timeseries/world_1_TD3_00396_1000_trial040.json,2026-09-10T15:44:13.868038
41,world_1,DRL,TD3_00396_1000,1.5,6.0,6.185,True,,6.967,6.956,0.154,13.02,0.194,trial_results/timeseries/world_1_TD3_00396_1000_trial041.json,2026-09-10T15:44:31.193461
42,world_1,DRL,TD3_00396_1000,2.0,0.0,2.0,True,,1.806,1.795,0.595,3.417,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial042.json,2026-09-10T15:44:39.936533
43,world_1,DRL,TD3_00396_1000,2.0,0.5,2.062,True,,1.897,1.886,0.575,3.579,0.196,trial_results/timeseries/world_1_TD3_00396_1000_trial043.json,2026-09-10T15:44:47.783422
44,world_1,DRL,TD3_00396_1000,2.0,1.0,2.236,True,,2.246,2.235,0.48,4.262,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial044.json,2026-09-10T15:44:56.306317
45,world_1,DRL,TD3_00396_1000,2.0,1.5,2.5,True,,2.679,2.668,0.4,5.047,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial045.json,2026-09-10T15:45:05.870457
46,world_1,DRL,TD3_00396_1000,2.0,2.0,2.828,True,,3.161,3.151,0.338,5.929,0.193,trial_results/timeseries/world_1_TD3_00396_1000_trial046.json,2026-09-10T15:45:16.062396
47,world_1,DRL,TD3_00396_1000,2.0,3.5,4.031,True,,4.992,4.981,0.216,9.344,0.194,trial_results/timeseries/world_1_TD3_00396_1000_trial047.json,2026-09-10T15:45:29.668692
48,world_1,DRL,TD3_00396_1000,2.0,4.0,4.472,True,,5.339,5.328,0.202,10.007,0.19,trial_results/timeseries/world_1_TD3_00396_1000_trial048.json,2026-09-10T15:45:43.935304
49,world_1,DRL,TD3_00396_1000,2.0,4.5,4.924,True,,5.729,5.718,0.187,10.726,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial049.json,2026-09-10T15:45:58.972440
50,world_1,DRL,TD3_00396_1000,2.0,5.0,5.385,True,,6.174,6.163,0.174,11.532,0.198,trial_results/timeseries/world_1_TD3_00396_1000_trial050.json,2026-09-10T15:46:14.765862
51,world_1,DRL,TD3_00396_1000,2.0,5.5,5.852,True,,6.629,6.618,0.161,12.395,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial051.json,2026-09-10T15:46:31.427447
52,world_1,DRL,TD3_00396_1000,2.0,6.0,6.325,True,,7.067,7.056,0.151,13.201,0.191,trial_results/timeseries/world_1_TD3_00396_1000_trial052.json,2026-09-10T15:46:48.950517
53,world_1,DRL,TD3_00396_1000,2.5,0.0,2.5,True,,2.313,2.302,0.464,4.36,0.193,trial_results/timeseries/world_1_TD3_00396_1000_trial053.json,2026-09-10T15:46:57.636168
54,world_1,DRL,TD3_00396_1000,2.5,1.5,2.915,True,,2.969,2.959,0.363,5.59,0.19,trial_results/timeseries/world_1_TD3_00396_1000_trial054.json,2026-09-10T15:47:07.511337
55,world_1,DRL,TD3_00396_1000,2.5,2.0,3.202,True,,3.362,3.351,0.32,6.329,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial055.json,2026-09-10T15:47:18.153789
56,world_1,DRL,TD3_00396_1000,2.5,2.5,3.536,True,,3.825,3.814,0.285,7.174,0.196,trial_results/timeseries/world_1_TD3_00396_1000_trial056.json,2026-09-10T15:47:29.644844
57,world_1,DRL,TD3_00396_1000,2.5,3.0,3.905,False,"Obstacle hit, mission aborted.",3.686,3.675,0.294,6.932,0.776,trial_results/timeseries/world_1_TD3_00396_1000_trial057.json,2026-09-10T15:47:40.864115
58,world_1,DRL,TD3_00396_1000,2.5,3.5,4.301,False,"Obstacle hit, mission aborted.",3.67,3.659,0.294,6.912,1.276,trial_results/timeseries/world_1_TD3_00396_1000_trial058.json,2026-09-10T15:47:52.043100
59,world_1,DRL,TD3_00396_1000,2.5,4.0,4.717,False,"Obstacle hit, mission aborted.",3.639,3.628,0.295,6.853,1.782,trial_results/timeseries/world_1_TD3_00396_1000_trial059.json,2026-09-10T15:48:04.183582
60,world_1,DRL,TD3_00396_1000,2.5,4.5,5.148,True,,6.009,5.998,0.179,11.235,0.192,trial_results/timeseries/world_1_TD3_00396_1000_trial060.json,2026-09-10T15:48:19.680838
61,world_1,DRL,TD3_00396_1000,2.5,5.0,5.59,True,,6.388,6.377,0.168,11.934,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial061.json,2026-09-10T15:48:35.880421
62,world_1,DRL,TD3_00396_1000,3.0,0.0,3.0,True,,2.95,2.939,0.365,5.527,0.193,trial_results/timeseries/world_1_TD3_00396_1000_trial062.json,2026-09-10T15:48:46.675818
63,world_1,DRL,TD3_00396_1000,3.0,1.5,3.354,True,,3.465,3.454,0.311,6.492,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial063.json,2026-09-10T15:48:58.444044
64,world_1,DRL,TD3_00396_1000,3.0,2.0,3.606,True,,3.734,3.723,0.289,7.015,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial064.json,2026-09-10T15:49:10.728877
65,world_1,DRL,TD3_00396_1000,3.0,2.5,3.905,True,,4.103,4.092,0.263,7.696,0.179,trial_results/timeseries/world_1_TD3_00396_1000_trial065.json,2026-09-10T15:49:23.688011
66,world_1,DRL,TD3_00396_1000,3.0,3.0,4.243,True,,4.478,4.467,0.24,8.42,0.2,trial_results/timeseries/world_1_TD3_00396_1000_trial066.json,2026-09-10T15:49:36.371585
67,world_1,DRL,TD3_00396_1000,3.0,3.5,4.61,True,,4.945,4.934,0.218,9.261,0.195,trial_results/timeseries/world_1_TD3_00396_1000_trial067.json,2026-09-10T15:49:50.894274
68,world_1,DRL,TD3_00396_1000,3.0,4.0,5.0,True,,5.435,5.424,0.198,10.187,0.191,trial_results/timeseries/world_1_TD3_00396_1000_trial068.json,2026-09-10T15:50:05.551068
69,world_1,DRL,TD3_00396_1000,3.0,4.5,5.408,True,,5.984,5.973,0.178,11.191,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial069.json,2026-09-10T15:50:22.027247
70,world_1,DRL,TD3_00396_1000,3.0,5.0,5.831,False,"Obstacle hit, mission aborted.",3.669,3.658,0.299,7.014,2.868,trial_results/timeseries/world_1_TD3_00396_1000_trial070.json,2026-09-10T15:50:34.311110
71,world_1,DRL,TD3_00396_1000,3.5,0.0,3.5,True,,3.419,3.408,0.316,6.41,0.197,trial_results/timeseries/world_1_TD3_00396_1000_trial071.json,2026-09-10T15:50:45.194716
72,world_1,DRL,TD3_00396_1000,3.5,0.5,3.536,True,,4.039,4.028,0.274,7.558,0.199,trial_results/timeseries/world_1_TD3_00396_1000_trial072.json,2026-09-10T15:50:57.024382
73,world_1,DRL,TD3_00396_1000,3.5,1.0,3.64,True,,4.543,4.532,0.243,8.499,0.195,trial_results/timeseries/world_1_TD3_00396_1000_trial073.json,2026-09-10T15:51:10.049193
