trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00379_1000,0.0,0.5,0.5,True,,0.589,0.586,0.475,3.358,0.2,trial_results/timeseries/world_1_TD3_00379_1000_trial000.json,2026-09-01T11:56:19.979176
1,world_1,DRL,TD3_00379_1000,0.0,1.0,1.0,True,,1.063,1.052,1.03,3.843,0.193,trial_results/timeseries/world_1_TD3_00379_1000_trial001.json,2026-09-01T11:56:28.078816
2,world_1,DRL,TD3_00379_1000,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.989,0.979,1.068,4.413,1.054,trial_results/timeseries/world_1_TD3_00379_1000_trial002.json,2026-09-01T11:56:37.748920
3,world_1,DRL,TD3_00379_1000,0.0,2.0,2.0,False,"Obstacle hit, mission aborted.",0.958,0.947,1.099,3.319,1.43,trial_results/timeseries/world_1_TD3_00379_1000_trial003.json,2026-09-01T11:56:45.329318
4,world_1,DRL,TD3_00379_1000,0.0,2.5,2.5,True,,2.759,2.749,0.381,6.933,0.191,trial_results/timeseries/world_1_TD3_00379_1000_trial004.json,2026-09-01T11:56:57.520193
5,world_1,DRL,TD3_00379_1000,0.0,4.0,4.0,True,,5.64,5.629,0.197,11.798,0.189,trial_results/timeseries/world_1_TD3_00379_1000_trial005.json,2026-09-01T11:57:13.593964
6,world_1,DRL,TD3_00379_1000,0.0,5.5,5.5,True,,7.881,7.87,0.14,23.211,0.193,trial_results/timeseries/world_1_TD3_00379_1000_trial006.json,2026-09-01T11:57:41.076903
7,world_1,DRL,TD3_00379_1000,0.0,6.0,6.0,False,"Obstacle hit, mission aborted.",5.703,5.695,0.141,12.096,1.759,trial_results/timeseries/world_1_TD3_00379_1000_trial007.json,2026-09-01T11:57:58.493807
8,world_1,DRL,TD3_00379_1000,0.5,0.5,0.707,True,,0.721,0.71,1.533,2.072,0.197,trial_results/timeseries/world_1_TD3_00379_1000_trial008.json,2026-09-01T11:58:04.830212
9,world_1,DRL,TD3_00379_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,25.715,25.714,0.004,90.022,0.24,trial_results/timeseries/world_1_TD3_00379_1000_trial009.json,2026-09-01T11:59:39.370379
