trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00394_800,0.0,0.5,0.5,False,Goal timeout after 90.0s,24.174,24.168,0.024,90.004,0.273,trial_results/timeseries/world_1_TD3_00394_800_trial000.json,2026-09-09T01:54:47.079558
1,world_1,DRL,TD3_00394_800,0.0,1.0,1.0,True,,1.229,1.218,0.877,3.962,0.18,trial_results/timeseries/world_1_TD3_00394_800_trial001.json,2026-09-09T01:54:55.368358
2,world_1,DRL,TD3_00394_800,0.0,1.5,1.5,True,,1.721,1.71,0.638,4.929,0.195,trial_results/timeseries/world_1_TD3_00394_800_trial002.json,2026-09-09T01:55:04.559043
3,world_1,DRL,TD3_00394_800,0.0,2.0,2.0,True,,2.33,2.319,0.455,6.15,0.195,trial_results/timeseries/world_1_TD3_00394_800_trial003.json,2026-09-09T01:55:15.012749
4,world_1,DRL,TD3_00394_800,0.0,2.5,2.5,True,,2.858,2.848,0.371,7.354,0.195,trial_results/timeseries/world_1_TD3_00394_800_trial004.json,2026-09-09T01:55:26.643788
5,world_1,DRL,TD3_00394_800,0.0,4.0,4.0,True,,5.967,5.958,0.163,14.706,0.194,trial_results/timeseries/world_1_TD3_00394_800_trial005.json,2026-09-09T01:55:45.608006
6,world_1,DRL,TD3_00394_800,0.0,5.5,5.5,True,,8.474,8.463,0.125,19.849,0.19,trial_results/timeseries/world_1_TD3_00394_800_trial006.json,2026-09-09T01:56:10.095201
7,world_1,DRL,TD3_00394_800,0.0,6.0,6.0,True,,8.892,8.881,0.12,19.571,0.189,trial_results/timeseries/world_1_TD3_00394_800_trial007.json,2026-09-09T01:56:34.737936
8,world_1,DRL,TD3_00394_800,0.5,0.5,0.707,True,,0.647,0.639,1.264,2.394,0.198,trial_results/timeseries/world_1_TD3_00394_800_trial008.json,2026-09-09T01:56:42.403697
9,world_1,DRL,TD3_00394_800,0.5,1.5,1.581,True,,3.858,3.844,0.364,11.152,0.195,trial_results/timeseries/world_1_TD3_00394_800_trial009.json,2026-09-09T01:56:57.813295
10,world_1,DRL,TD3_00394_800,0.5,2.0,2.062,True,,3.867,3.856,0.278,9.848,0.193,trial_results/timeseries/world_1_TD3_00394_800_trial010.json,2026-09-09T01:57:11.926754
11,world_1,DRL,TD3_00394_800,0.5,2.5,2.55,True,,4.017,4.006,0.269,9.567,0.197,trial_results/timeseries/world_1_TD3_00394_800_trial011.json,2026-09-09T01:57:26.760976
12,world_1,DRL,TD3_00394_800,0.5,3.0,3.041,True,,4.444,4.434,0.222,10.07,0.195,trial_results/timeseries/world_1_TD3_00394_800_trial012.json,2026-09-09T01:57:42.093217
13,world_1,DRL,TD3_00394_800,0.5,3.5,3.536,True,,4.967,4.957,0.208,11.191,0.198,trial_results/timeseries/world_1_TD3_00394_800_trial013.json,2026-09-09T01:57:57.551306
14,world_1,DRL,TD3_00394_800,0.5,4.0,4.031,True,,5.496,5.485,0.197,11.936,0.198,trial_results/timeseries/world_1_TD3_00394_800_trial014.json,2026-09-09T01:58:14.840102
15,world_1,DRL,TD3_00394_800,0.5,5.5,5.523,True,,8.35,8.346,0.046,20.857,0.199,trial_results/timeseries/world_1_TD3_00394_800_trial015.json,2026-09-09T01:58:40.967970
16,world_1,DRL,TD3_00394_800,0.5,6.0,6.021,True,,7.936,7.925,0.136,16.67,0.2,trial_results/timeseries/world_1_TD3_00394_800_trial016.json,2026-09-09T01:59:01.907257
17,world_1,DRL,TD3_00394_800,1.0,0.0,1.0,True,,0.811,0.8,1.327,1.711,0.197,trial_results/timeseries/world_1_TD3_00394_800_trial017.json,2026-09-09T01:59:07.884813
18,world_1,DRL,TD3_00394_800,1.0,0.5,1.118,True,,0.958,0.947,1.111,2.032,0.194,trial_results/timeseries/world_1_TD3_00394_800_trial018.json,2026-09-09T01:59:14.178313
19,world_1,DRL,TD3_00394_800,1.0,1.5,1.803,True,,3.089,3.082,0.239,7.961,0.193,trial_results/timeseries/world_1_TD3_00394_800_trial019.json,2026-09-09T01:59:26.417031
20,world_1,DRL,TD3_00394_800,1.0,2.0,2.236,True,,3.428,3.417,0.314,8.08,0.199,trial_results/timeseries/world_1_TD3_00394_800_trial020.json,2026-09-09T01:59:39.770989
21,world_1,DRL,TD3_00394_800,1.0,2.5,2.693,True,,3.91,3.899,0.282,8.864,0.191,trial_results/timeseries/world_1_TD3_00394_800_trial021.json,2026-09-09T01:59:52.898550
22,world_1,DRL,TD3_00394_800,1.0,3.0,3.162,True,,4.402,4.391,0.247,9.707,0.193,trial_results/timeseries/world_1_TD3_00394_800_trial022.json,2026-09-09T02:00:06.868738
23,world_1,DRL,TD3_00394_800,1.0,3.5,3.64,True,,4.952,4.941,0.219,10.77,0.194,trial_results/timeseries/world_1_TD3_00394_800_trial023.json,2026-09-09T02:00:22.900616
24,world_1,DRL,TD3_00394_800,1.0,4.0,4.123,True,,5.418,5.407,0.199,11.656,0.199,trial_results/timeseries/world_1_TD3_00394_800_trial024.json,2026-09-09T02:00:38.816742
25,world_1,DRL,TD3_00394_800,1.0,4.5,4.61,True,,6.005,5.994,0.179,12.72,0.198,trial_results/timeseries/world_1_TD3_00394_800_trial025.json,2026-09-09T02:00:55.805644
26,world_1,DRL,TD3_00394_800,1.0,5.0,5.099,True,,6.574,6.563,0.164,13.825,0.198,trial_results/timeseries/world_1_TD3_00394_800_trial026.json,2026-09-09T02:01:13.905357
27,world_1,DRL,TD3_00394_800,1.0,5.5,5.59,True,,7.189,7.179,0.15,15.111,0.19,trial_results/timeseries/world_1_TD3_00394_800_trial027.json,2026-09-09T02:01:33.284590
28,world_1,DRL,TD3_00394_800,1.0,6.0,6.083,True,,7.749,7.738,0.138,16.378,0.196,trial_results/timeseries/world_1_TD3_00394_800_trial028.json,2026-09-09T02:01:54.139204
