trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00400_1000,0.0,0.5,0.5,True,,1.05,1.046,0.348,9.486,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial000.json,2026-09-10T17:41:08.395240
1,world_1,DRL,TD3_00400_1000,0.0,1.0,1.0,False,"Obstacle hit, mission aborted.",0.876,0.866,1.205,5.931,0.565,trial_results/timeseries/world_1_TD3_00400_1000_trial001.json,2026-09-10T17:41:18.750314
2,world_1,DRL,TD3_00400_1000,0.0,1.5,1.5,True,,4.102,4.091,0.266,20.906,0.19,trial_results/timeseries/world_1_TD3_00400_1000_trial002.json,2026-09-10T17:41:44.973175
3,world_1,DRL,TD3_00400_1000,0.0,2.0,2.0,True,,4.068,4.058,0.265,18.556,0.198,trial_results/timeseries/world_1_TD3_00400_1000_trial003.json,2026-09-10T17:42:08.272838
4,world_1,DRL,TD3_00400_1000,0.0,2.5,2.5,True,,4.455,4.444,0.238,19.583,0.196,trial_results/timeseries/world_1_TD3_00400_1000_trial004.json,2026-09-10T17:42:32.411441
5,world_1,DRL,TD3_00400_1000,0.0,4.0,4.0,True,,5.878,5.867,0.189,13.729,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial005.json,2026-09-10T17:42:51.664690
6,world_1,DRL,TD3_00400_1000,0.0,5.5,5.5,False,"Obstacle hit, mission aborted.",5.767,5.757,0.165,13.71,1.332,trial_results/timeseries/world_1_TD3_00400_1000_trial006.json,2026-09-10T17:43:09.651473
7,world_1,DRL,TD3_00400_1000,0.0,6.0,6.0,True,,7.7,7.689,0.14,16.418,0.191,trial_results/timeseries/world_1_TD3_00400_1000_trial007.json,2026-09-10T17:43:30.350029
8,world_1,DRL,TD3_00400_1000,0.5,0.5,0.707,True,,0.73,0.725,0.731,2.275,0.2,trial_results/timeseries/world_1_TD3_00400_1000_trial008.json,2026-09-10T17:43:37.900583
9,world_1,DRL,TD3_00400_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,17.501,17.489,0.065,90.018,1.208,trial_results/timeseries/world_1_TD3_00400_1000_trial009.json,2026-09-10T17:45:13.380238
10,world_1,DRL,TD3_00400_1000,0.5,2.0,2.062,True,,3.834,3.823,0.283,10.835,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial010.json,2026-09-10T17:45:30.045204
11,world_1,DRL,TD3_00400_1000,0.5,2.5,2.55,True,,4.227,4.216,0.257,11.863,0.195,trial_results/timeseries/world_1_TD3_00400_1000_trial011.json,2026-09-10T17:45:47.175335
12,world_1,DRL,TD3_00400_1000,0.5,3.0,3.041,True,,4.409,4.408,0.035,11.739,0.2,trial_results/timeseries/world_1_TD3_00400_1000_trial012.json,2026-09-10T17:46:03.181741
13,world_1,DRL,TD3_00400_1000,0.5,3.5,3.536,True,,5.055,5.053,0.047,10.731,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial013.json,2026-09-10T17:46:18.182176
14,world_1,DRL,TD3_00400_1000,0.5,4.0,4.031,True,,5.314,5.303,0.205,10.594,0.196,trial_results/timeseries/world_1_TD3_00400_1000_trial014.json,2026-09-10T17:46:33.047646
15,world_1,DRL,TD3_00400_1000,0.5,5.5,5.523,True,,7.043,7.032,0.153,13.63,0.197,trial_results/timeseries/world_1_TD3_00400_1000_trial015.json,2026-09-10T17:46:51.941092
16,world_1,DRL,TD3_00400_1000,0.5,6.0,6.021,True,,7.349,7.338,0.147,13.928,0.198,trial_results/timeseries/world_1_TD3_00400_1000_trial016.json,2026-09-10T17:47:10.143604
17,world_1,DRL,TD3_00400_1000,1.0,0.0,1.0,True,,0.815,0.804,1.332,1.551,0.186,trial_results/timeseries/world_1_TD3_00400_1000_trial017.json,2026-09-10T17:47:17.063811
18,world_1,DRL,TD3_00400_1000,1.0,0.5,1.118,True,,0.981,0.97,1.114,2.372,0.195,trial_results/timeseries/world_1_TD3_00400_1000_trial018.json,2026-09-10T17:47:23.699331
19,world_1,DRL,TD3_00400_1000,1.0,1.5,1.803,True,,8.159,8.151,0.108,34.857,0.2,trial_results/timeseries/world_1_TD3_00400_1000_trial019.json,2026-09-10T17:48:02.866709
20,world_1,DRL,TD3_00400_1000,1.0,2.0,2.236,True,,3.455,3.444,0.312,7.398,0.195,trial_results/timeseries/world_1_TD3_00400_1000_trial020.json,2026-09-10T17:48:14.552077
21,world_1,DRL,TD3_00400_1000,1.0,2.5,2.693,True,,3.665,3.654,0.295,7.717,0.193,trial_results/timeseries/world_1_TD3_00400_1000_trial021.json,2026-09-10T17:48:27.533081
22,world_1,DRL,TD3_00400_1000,1.0,3.0,3.162,True,,4.137,4.126,0.26,8.474,0.192,trial_results/timeseries/world_1_TD3_00400_1000_trial022.json,2026-09-10T17:48:40.469555
23,world_1,DRL,TD3_00400_1000,1.0,3.5,3.64,True,,4.649,4.638,0.236,9.263,0.196,trial_results/timeseries/world_1_TD3_00400_1000_trial023.json,2026-09-10T17:48:55.504152
24,world_1,DRL,TD3_00400_1000,1.0,4.0,4.123,True,,5.151,5.141,0.209,10.152,0.193,trial_results/timeseries/world_1_TD3_00400_1000_trial024.json,2026-09-10T17:49:10.923653
25,world_1,DRL,TD3_00400_1000,1.0,4.5,4.61,True,,5.664,5.654,0.19,10.994,0.19,trial_results/timeseries/world_1_TD3_00400_1000_trial025.json,2026-09-10T17:49:26.180194
26,world_1,DRL,TD3_00400_1000,1.0,5.0,5.099,True,,6.158,6.147,0.175,11.795,0.191,trial_results/timeseries/world_1_TD3_00400_1000_trial026.json,2026-09-10T17:49:42.248078
27,world_1,DRL,TD3_00400_1000,1.0,5.5,5.59,True,,6.67,6.66,0.161,12.62,0.194,trial_results/timeseries/world_1_TD3_00400_1000_trial027.json,2026-09-10T17:49:59.333309
28,world_1,DRL,TD3_00400_1000,1.0,6.0,6.083,True,,7.172,7.161,0.151,13.483,0.2,trial_results/timeseries/world_1_TD3_00400_1000_trial028.json,2026-09-10T17:50:18.361498
29,world_1,DRL,TD3_00400_1000,1.5,0.0,1.5,True,,1.304,1.294,0.826,2.475,0.197,trial_results/timeseries/world_1_TD3_00400_1000_trial029.json,2026-09-10T17:50:25.154621
30,world_1,DRL,TD3_00400_1000,1.5,0.5,1.581,True,,1.404,1.393,0.776,2.677,0.194,trial_results/timeseries/world_1_TD3_00400_1000_trial030.json,2026-09-10T17:50:32.139020
31,world_1,DRL,TD3_00400_1000,1.5,1.0,1.803,False,Goal timeout after 90.0s,14.852,14.851,0.012,90.01,1.393,trial_results/timeseries/world_1_TD3_00400_1000_trial031.json,2026-09-10T17:52:06.418340
32,world_1,DRL,TD3_00400_1000,1.5,1.5,2.121,True,,2.646,2.642,0.146,5.118,0.198,trial_results/timeseries/world_1_TD3_00400_1000_trial032.json,2026-09-10T17:52:16.912831
33,world_1,DRL,TD3_00400_1000,1.5,2.0,2.5,True,,3.016,3.006,0.354,6.013,0.197,trial_results/timeseries/world_1_TD3_00400_1000_trial033.json,2026-09-10T17:52:27.253540
34,world_1,DRL,TD3_00400_1000,1.5,2.5,2.915,True,,3.596,3.594,0.051,7.778,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial034.json,2026-09-10T17:52:39.398222
35,world_1,DRL,TD3_00400_1000,1.5,3.0,3.354,True,,4.145,4.135,0.254,8.421,0.199,trial_results/timeseries/world_1_TD3_00400_1000_trial035.json,2026-09-10T17:52:52.178359
