trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00403_900,0.0,0.5,0.5,True,,5.601,5.601,0.0,10.47,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial000.json,2026-09-09T18:14:38.303557
1,world_1,DRL,TD3_00403_900,0.0,1.0,1.0,True,,4.942,4.931,0.223,9.427,0.184,trial_results/timeseries/world_1_TD3_00403_900_trial001.json,2026-09-09T18:14:52.045238
2,world_1,DRL,TD3_00403_900,0.0,1.5,1.5,True,,4.502,4.491,0.238,8.422,0.2,trial_results/timeseries/world_1_TD3_00403_900_trial002.json,2026-09-09T18:15:04.781322
3,world_1,DRL,TD3_00403_900,0.0,2.0,2.0,True,,4.13,4.12,0.26,7.72,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial003.json,2026-09-09T18:15:16.764935
4,world_1,DRL,TD3_00403_900,0.0,2.5,2.5,True,,4.212,4.202,0.248,7.879,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial004.json,2026-09-09T18:15:29.012785
5,world_1,DRL,TD3_00403_900,0.0,4.0,4.0,True,,5.544,5.533,0.196,10.378,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial005.json,2026-09-09T18:15:44.701446
6,world_1,DRL,TD3_00403_900,0.0,5.5,5.5,True,,7.693,7.684,0.122,16.097,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial006.json,2026-09-09T18:16:05.316575
7,world_1,DRL,TD3_00403_900,0.0,6.0,6.0,True,,7.558,7.547,0.142,14.087,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial007.json,2026-09-09T18:16:23.669721
8,world_1,DRL,TD3_00403_900,0.5,0.5,0.707,False,Goal timeout after 90.0s,1.933,1.93,0.185,90.012,0.432,trial_results/timeseries/world_1_TD3_00403_900_trial008.json,2026-09-09T18:17:57.948965
9,world_1,DRL,TD3_00403_900,0.5,1.5,1.581,True,,4.139,4.129,0.259,8.301,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial009.json,2026-09-09T18:18:11.126220
10,world_1,DRL,TD3_00403_900,0.5,2.0,2.062,True,,3.726,3.715,0.29,6.973,0.197,trial_results/timeseries/world_1_TD3_00403_900_trial010.json,2026-09-09T18:18:23.639080
11,world_1,DRL,TD3_00403_900,0.5,2.5,2.55,True,,3.795,3.784,0.291,7.116,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial011.json,2026-09-09T18:18:36.023323
12,world_1,DRL,TD3_00403_900,0.5,3.0,3.041,True,,4.246,4.236,0.231,8.664,0.197,trial_results/timeseries/world_1_TD3_00403_900_trial012.json,2026-09-09T18:18:48.957190
13,world_1,DRL,TD3_00403_900,0.5,3.5,3.536,True,,4.808,4.799,0.178,9.25,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial013.json,2026-09-09T18:19:02.467717
14,world_1,DRL,TD3_00403_900,0.5,4.0,4.031,True,,5.162,5.152,0.208,9.676,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial014.json,2026-09-09T18:19:17.467330
15,world_1,DRL,TD3_00403_900,0.5,5.5,5.523,True,,6.854,6.843,0.158,12.783,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial015.json,2026-09-09T18:19:34.518618
16,world_1,DRL,TD3_00403_900,0.5,6.0,6.021,True,,7.199,7.188,0.15,13.425,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial016.json,2026-09-09T18:19:53.209599
17,world_1,DRL,TD3_00403_900,1.0,0.0,1.0,True,,0.808,0.797,1.329,1.554,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial017.json,2026-09-09T18:20:00.034361
18,world_1,DRL,TD3_00403_900,1.0,0.5,1.118,True,,1.014,1.008,0.576,2.032,0.197,trial_results/timeseries/world_1_TD3_00403_900_trial018.json,2026-09-09T18:20:06.383960
19,world_1,DRL,TD3_00403_900,1.0,1.5,1.803,False,Goal timeout after 90.0s,6.683,6.679,0.053,90.004,0.382,trial_results/timeseries/world_1_TD3_00403_900_trial019.json,2026-09-09T18:21:40.647423
20,world_1,DRL,TD3_00403_900,1.0,2.0,2.236,True,,3.06,3.049,0.349,5.749,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial020.json,2026-09-09T18:21:50.767562
21,world_1,DRL,TD3_00403_900,1.0,2.5,2.693,True,,3.503,3.481,0.616,6.579,0.184,trial_results/timeseries/world_1_TD3_00403_900_trial021.json,2026-09-09T18:22:01.656003
22,world_1,DRL,TD3_00403_900,1.0,3.0,3.162,True,,3.993,3.982,0.271,7.477,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial022.json,2026-09-09T18:22:13.400889
23,world_1,DRL,TD3_00403_900,1.0,3.5,3.64,True,,4.513,4.502,0.239,8.439,0.189,trial_results/timeseries/world_1_TD3_00403_900_trial023.json,2026-09-09T18:22:26.308932
24,world_1,DRL,TD3_00403_900,1.0,4.0,4.123,True,,5.045,5.034,0.213,9.427,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial024.json,2026-09-09T18:22:39.995893
25,world_1,DRL,TD3_00403_900,1.0,4.5,4.61,True,,5.575,5.564,0.193,10.41,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial025.json,2026-09-09T18:22:54.669605
26,world_1,DRL,TD3_00403_900,1.0,5.0,5.099,True,,6.069,6.058,0.177,11.339,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial026.json,2026-09-09T18:23:10.274087
27,world_1,DRL,TD3_00403_900,1.0,5.5,5.59,True,,6.584,6.573,0.163,12.282,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial027.json,2026-09-09T18:23:26.823094
28,world_1,DRL,TD3_00403_900,1.0,6.0,6.083,False,"Obstacle hit, mission aborted.",3.487,3.476,0.312,7.014,3.908,trial_results/timeseries/world_1_TD3_00403_900_trial028.json,2026-09-09T18:23:38.104875
29,world_1,DRL,TD3_00403_900,1.5,0.0,1.5,True,,1.308,1.297,0.826,2.476,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial029.json,2026-09-09T18:23:45.345540
30,world_1,DRL,TD3_00403_900,1.5,0.5,1.581,True,,1.411,1.401,0.758,2.696,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial030.json,2026-09-09T18:23:52.293997
31,world_1,DRL,TD3_00403_900,1.5,1.0,1.803,True,,1.895,1.884,0.583,3.58,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial031.json,2026-09-09T18:24:01.185709
32,world_1,DRL,TD3_00403_900,1.5,1.5,2.121,True,,2.409,2.398,0.454,4.546,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial032.json,2026-09-09T18:24:11.078198
33,world_1,DRL,TD3_00403_900,1.5,2.0,2.5,True,,2.906,2.895,0.372,5.448,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial033.json,2026-09-09T18:24:20.789734
34,world_1,DRL,TD3_00403_900,1.5,2.5,2.915,True,,3.476,3.465,0.315,6.513,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial034.json,2026-09-09T18:24:32.569641
35,world_1,DRL,TD3_00403_900,1.5,3.0,3.354,True,,4.077,4.066,0.258,7.645,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial035.json,2026-09-09T18:24:44.489489
36,world_1,DRL,TD3_00403_900,1.5,3.5,3.808,True,,4.563,4.552,0.235,8.523,0.19,trial_results/timeseries/world_1_TD3_00403_900_trial036.json,2026-09-09T18:24:57.524994
37,world_1,DRL,TD3_00403_900,1.5,4.0,4.272,True,,5.105,5.094,0.211,9.648,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial037.json,2026-09-09T18:25:12.435564
38,world_1,DRL,TD3_00403_900,1.5,4.5,4.743,False,"Obstacle hit, mission aborted.",3.616,3.605,0.297,7.319,2.347,trial_results/timeseries/world_1_TD3_00403_900_trial038.json,2026-09-09T18:25:25.023258
39,world_1,DRL,TD3_00403_900,1.5,5.0,5.22,True,,6.611,6.601,0.162,12.341,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial039.json,2026-09-09T18:25:41.628149
40,world_1,DRL,TD3_00403_900,1.5,5.5,5.701,True,,7.062,7.051,0.152,13.181,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial040.json,2026-09-09T18:25:59.131163
41,world_1,DRL,TD3_00403_900,1.5,6.0,6.185,True,,7.5,7.489,0.143,14.042,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial041.json,2026-09-09T18:26:17.689172
42,world_1,DRL,TD3_00403_900,2.0,0.0,2.0,True,,1.811,1.8,0.594,3.419,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial042.json,2026-09-09T18:26:25.828098
43,world_1,DRL,TD3_00403_900,2.0,0.5,2.062,True,,1.877,1.866,0.575,3.58,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial043.json,2026-09-09T18:26:33.719619
44,world_1,DRL,TD3_00403_900,2.0,1.0,2.236,True,,2.129,2.118,0.505,4.02,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial044.json,2026-09-09T18:26:43.054129
45,world_1,DRL,TD3_00403_900,2.0,1.5,2.5,True,,2.55,2.54,0.421,4.807,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial045.json,2026-09-09T18:26:53.122335
46,world_1,DRL,TD3_00403_900,2.0,2.0,2.828,True,,3.022,3.011,0.356,5.67,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial046.json,2026-09-09T18:27:03.102022
47,world_1,DRL,TD3_00403_900,2.0,3.5,4.031,True,,5.121,5.11,0.215,9.688,0.197,trial_results/timeseries/world_1_TD3_00403_900_trial047.json,2026-09-09T18:27:17.107087
48,world_1,DRL,TD3_00403_900,2.0,4.0,4.472,True,,5.497,5.486,0.196,10.289,0.19,trial_results/timeseries/world_1_TD3_00403_900_trial048.json,2026-09-09T18:27:31.865827
49,world_1,DRL,TD3_00403_900,2.0,4.5,4.924,True,,5.945,5.934,0.181,11.114,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial049.json,2026-09-09T18:27:47.298909
50,world_1,DRL,TD3_00403_900,2.0,5.0,5.385,True,,6.426,6.415,0.17,11.997,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial050.json,2026-09-09T18:28:04.075777
51,world_1,DRL,TD3_00403_900,2.0,5.5,5.852,True,,6.966,6.955,0.159,13.002,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial051.json,2026-09-09T18:28:23.546965
52,world_1,DRL,TD3_00403_900,2.0,6.0,6.325,True,,7.525,7.514,0.142,14.027,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial052.json,2026-09-09T18:28:41.852388
53,world_1,DRL,TD3_00403_900,2.5,0.0,2.5,True,,2.315,2.305,0.456,4.345,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial053.json,2026-09-09T18:28:50.468078
54,world_1,DRL,TD3_00403_900,2.5,1.5,2.915,True,,2.871,2.86,0.375,5.408,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial054.json,2026-09-09T18:29:01.189337
55,world_1,DRL,TD3_00403_900,2.5,2.0,3.202,True,,3.28,3.27,0.329,6.169,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial055.json,2026-09-09T18:29:12.620836
56,world_1,DRL,TD3_00403_900,2.5,2.5,3.536,True,,3.739,3.728,0.294,6.996,0.184,trial_results/timeseries/world_1_TD3_00403_900_trial056.json,2026-09-09T18:29:23.929813
57,world_1,DRL,TD3_00403_900,2.5,3.0,3.905,True,,4.289,4.278,0.252,8.04,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial057.json,2026-09-09T18:29:36.932650
58,world_1,DRL,TD3_00403_900,2.5,3.5,4.301,True,,4.794,4.784,0.223,8.964,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial058.json,2026-09-09T18:29:50.177545
59,world_1,DRL,TD3_00403_900,2.5,4.0,4.717,True,,5.328,5.317,0.203,9.949,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial059.json,2026-09-09T18:30:05.446054
60,world_1,DRL,TD3_00403_900,2.5,4.5,5.148,True,,5.844,5.833,0.185,10.891,0.2,trial_results/timeseries/world_1_TD3_00403_900_trial060.json,2026-09-09T18:30:20.860914
61,world_1,DRL,TD3_00403_900,2.5,5.0,5.59,True,,6.346,6.335,0.17,11.854,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial061.json,2026-09-09T18:30:37.230936
62,world_1,DRL,TD3_00403_900,3.0,0.0,3.0,True,,2.893,2.883,0.375,5.414,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial062.json,2026-09-09T18:30:47.965516
63,world_1,DRL,TD3_00403_900,3.0,1.5,3.354,True,,3.296,3.285,0.327,6.173,0.2,trial_results/timeseries/world_1_TD3_00403_900_trial063.json,2026-09-09T18:30:58.399669
64,world_1,DRL,TD3_00403_900,3.0,2.0,3.606,True,,3.58,3.569,0.303,6.715,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial064.json,2026-09-09T18:31:09.374495
65,world_1,DRL,TD3_00403_900,3.0,2.5,3.905,True,,4.007,3.985,0.538,7.498,0.185,trial_results/timeseries/world_1_TD3_00403_900_trial065.json,2026-09-09T18:31:21.204996
66,world_1,DRL,TD3_00403_900,3.0,3.0,4.243,True,,4.417,4.405,0.251,8.281,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial066.json,2026-09-09T18:31:34.250556
67,world_1,DRL,TD3_00403_900,3.0,3.5,4.61,True,,4.905,4.895,0.214,9.167,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial067.json,2026-09-09T18:31:49.231705
68,world_1,DRL,TD3_00403_900,3.0,4.0,5.0,True,,5.379,5.368,0.2,10.101,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial068.json,2026-09-09T18:32:03.595055
69,world_1,DRL,TD3_00403_900,3.0,4.5,5.408,True,,5.885,5.874,0.184,10.991,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial069.json,2026-09-09T18:32:18.853100
70,world_1,DRL,TD3_00403_900,3.0,5.0,5.831,True,,6.407,6.397,0.159,11.987,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial070.json,2026-09-09T18:32:36.113518
71,world_1,DRL,TD3_00403_900,3.5,0.0,3.5,True,,3.423,3.412,0.309,6.413,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial071.json,2026-09-09T18:32:47.790033
72,world_1,DRL,TD3_00403_900,3.5,0.5,3.536,True,,3.914,3.904,0.278,7.35,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial072.json,2026-09-09T18:32:59.599198
73,world_1,DRL,TD3_00403_900,3.5,1.0,3.64,True,,4.111,4.104,0.193,8.582,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial073.json,2026-09-09T18:33:12.497624
74,world_1,DRL,TD3_00403_900,3.5,1.5,3.808,True,,3.816,3.816,0.0,7.163,0.19,trial_results/timeseries/world_1_TD3_00403_900_trial074.json,2026-09-09T18:33:24.927098
75,world_1,DRL,TD3_00403_900,3.5,2.0,4.031,True,,3.989,3.978,0.27,7.477,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial075.json,2026-09-09T18:33:36.928938
76,world_1,DRL,TD3_00403_900,3.5,2.5,4.301,True,,4.319,4.308,0.249,8.101,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial076.json,2026-09-09T18:33:49.342565
77,world_1,DRL,TD3_00403_900,3.5,3.0,4.61,True,,4.711,4.7,0.226,8.824,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial077.json,2026-09-09T18:34:03.681319
78,world_1,DRL,TD3_00403_900,3.5,4.5,5.701,True,,6.146,6.136,0.175,11.497,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial078.json,2026-09-09T18:34:19.697081
79,world_1,DRL,TD3_00403_900,3.5,5.0,6.103,True,,6.577,6.566,0.163,12.284,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial079.json,2026-09-09T18:34:37.298540
80,world_1,DRL,TD3_00403_900,3.5,5.5,6.519,True,,7.082,7.071,0.157,13.213,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial080.json,2026-09-09T18:34:55.075096
81,world_1,DRL,TD3_00403_900,3.5,6.0,6.946,True,,7.609,7.598,0.142,14.167,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial081.json,2026-09-09T18:35:13.558463
82,world_1,DRL,TD3_00403_900,4.0,0.0,4.0,True,,3.891,3.881,0.278,7.276,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial082.json,2026-09-09T18:35:26.313359
83,world_1,DRL,TD3_00403_900,4.0,0.5,4.031,True,,4.191,4.181,0.257,7.841,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial083.json,2026-09-09T18:35:38.512494
84,world_1,DRL,TD3_00403_900,4.0,1.0,4.123,True,,4.607,4.596,0.234,9.344,0.192,trial_results/timeseries/world_1_TD3_00403_900_trial084.json,2026-09-09T18:35:52.116443
85,world_1,DRL,TD3_00403_900,4.0,1.5,4.272,True,,4.326,4.316,0.249,8.123,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial085.json,2026-09-09T18:36:05.508602
86,world_1,DRL,TD3_00403_900,4.0,2.0,4.472,True,,4.472,4.461,0.242,8.385,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial086.json,2026-09-09T18:36:18.561724
87,world_1,DRL,TD3_00403_900,4.0,2.5,4.717,True,,4.723,4.712,0.232,8.865,0.191,trial_results/timeseries/world_1_TD3_00403_900_trial087.json,2026-09-09T18:36:31.997869
88,world_1,DRL,TD3_00403_900,4.0,3.0,5.0,True,,5.043,5.032,0.215,9.449,0.2,trial_results/timeseries/world_1_TD3_00403_900_trial088.json,2026-09-09T18:36:45.720727
89,world_1,DRL,TD3_00403_900,4.0,4.0,5.657,True,,12.72,12.719,0.011,34.286,0.2,trial_results/timeseries/world_1_TD3_00403_900_trial089.json,2026-09-09T18:37:25.529215
90,world_1,DRL,TD3_00403_900,4.0,4.5,6.021,True,,6.884,6.873,0.157,12.886,0.194,trial_results/timeseries/world_1_TD3_00403_900_trial090.json,2026-09-09T18:37:42.700864
91,world_1,DRL,TD3_00403_900,4.0,5.0,6.403,True,,6.892,6.881,0.157,12.864,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial091.json,2026-09-09T18:37:59.883763
92,world_1,DRL,TD3_00403_900,4.0,5.5,6.801,True,,7.932,7.921,0.139,15.162,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial092.json,2026-09-09T18:38:19.618676
93,world_1,DRL,TD3_00403_900,4.0,6.0,7.211,True,,7.766,7.755,0.14,14.493,0.193,trial_results/timeseries/world_1_TD3_00403_900_trial093.json,2026-09-09T18:38:38.378186
94,world_1,DRL,TD3_00403_900,4.5,0.0,4.5,True,,4.39,4.379,0.246,8.205,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial094.json,2026-09-09T18:38:51.972867
95,world_1,DRL,TD3_00403_900,4.5,0.5,4.528,True,,4.636,4.625,0.23,8.663,0.185,trial_results/timeseries/world_1_TD3_00403_900_trial095.json,2026-09-09T18:39:04.898760
96,world_1,DRL,TD3_00403_900,4.5,1.0,4.61,True,,4.991,4.969,0.432,10.472,0.182,trial_results/timeseries/world_1_TD3_00403_900_trial096.json,2026-09-09T18:39:20.944222
97,world_1,DRL,TD3_00403_900,4.5,1.5,4.743,True,,4.858,4.847,0.222,9.308,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial097.json,2026-09-09T18:39:34.529449
98,world_1,DRL,TD3_00403_900,4.5,2.0,4.924,True,,4.915,4.904,0.222,9.442,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial098.json,2026-09-09T18:39:48.231015
99,world_1,DRL,TD3_00403_900,4.5,2.5,5.148,True,,5.149,5.138,0.21,9.628,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial099.json,2026-09-09T18:40:03.122908
100,world_1,DRL,TD3_00403_900,4.5,3.0,5.408,True,,5.417,5.406,0.201,10.151,0.196,trial_results/timeseries/world_1_TD3_00403_900_trial100.json,2026-09-09T18:40:18.549058
101,world_1,DRL,TD3_00403_900,4.5,3.5,5.701,True,,5.767,5.756,0.187,10.798,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial101.json,2026-09-09T18:40:34.912955
102,world_1,DRL,TD3_00403_900,4.5,4.0,6.021,True,,6.241,6.23,0.173,11.658,0.195,trial_results/timeseries/world_1_TD3_00403_900_trial102.json,2026-09-09T18:40:50.838646
103,world_1,DRL,TD3_00403_900,4.5,4.5,6.364,True,,6.758,6.748,0.159,12.6,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial103.json,2026-09-09T18:41:07.717689
104,world_1,DRL,TD3_00403_900,4.5,5.0,6.727,True,,7.28,7.269,0.148,13.615,0.19,trial_results/timeseries/world_1_TD3_00403_900_trial104.json,2026-09-09T18:41:25.602925
105,world_1,DRL,TD3_00403_900,4.5,5.5,7.106,True,,7.923,7.916,0.083,14.936,0.198,trial_results/timeseries/world_1_TD3_00403_900_trial105.json,2026-09-09T18:41:45.262576
106,world_1,DRL,TD3_00403_900,4.5,6.0,7.5,True,,8.464,8.453,0.127,15.795,0.19,trial_results/timeseries/world_1_TD3_00403_900_trial106.json,2026-09-09T18:42:06.325944
107,world_1,DRL,TD3_00403_900,5.0,0.5,5.025,False,Goal timeout after 90.0s,5.623,5.616,0.121,90.02,0.202,trial_results/timeseries/world_1_TD3_00403_900_trial107.json,2026-09-09T18:43:41.614048
108,world_1,DRL,TD3_00403_900,5.0,1.0,5.099,True,,5.328,5.317,0.202,10.469,0.199,trial_results/timeseries/world_1_TD3_00403_900_trial108.json,2026-09-09T18:43:56.407101
