trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00379_800,0.0,0.5,0.5,True,,1.316,1.305,0.845,16.133,0.198,trial_results/timeseries/world_1_TD3_00379_800_trial000.json,2026-09-01T17:21:46.084176
1,world_1,DRL,TD3_00379_800,0.0,1.0,1.0,True,,1.004,0.993,1.059,3.6,0.194,trial_results/timeseries/world_1_TD3_00379_800_trial001.json,2026-09-01T17:21:53.948659
2,world_1,DRL,TD3_00379_800,0.0,1.5,1.5,True,,1.508,1.497,0.719,4.565,0.192,trial_results/timeseries/world_1_TD3_00379_800_trial002.json,2026-09-01T17:22:02.768170
3,world_1,DRL,TD3_00379_800,0.0,2.0,2.0,True,,4.122,4.112,0.257,7.741,0.198,trial_results/timeseries/world_1_TD3_00379_800_trial003.json,2026-09-01T17:22:15.764847
4,world_1,DRL,TD3_00379_800,0.0,2.5,2.5,True,,4.328,4.317,0.245,8.124,0.195,trial_results/timeseries/world_1_TD3_00379_800_trial004.json,2026-09-01T17:22:28.400715
5,world_1,DRL,TD3_00379_800,0.0,4.0,4.0,True,,5.849,5.838,0.188,10.896,0.196,trial_results/timeseries/world_1_TD3_00379_800_trial005.json,2026-09-01T17:22:43.951042
6,world_1,DRL,TD3_00379_800,0.0,5.5,5.5,True,,13.49,13.479,0.078,51.23,0.191,trial_results/timeseries/world_1_TD3_00379_800_trial006.json,2026-09-01T17:23:41.350021
7,world_1,DRL,TD3_00379_800,0.0,6.0,6.0,True,,7.792,7.781,0.142,14.517,0.193,trial_results/timeseries/world_1_TD3_00379_800_trial007.json,2026-09-01T17:24:01.664251
8,world_1,DRL,TD3_00379_800,0.5,0.5,0.707,True,,0.615,0.604,1.759,1.691,0.192,trial_results/timeseries/world_1_TD3_00379_800_trial008.json,2026-09-01T17:24:08.131024
9,world_1,DRL,TD3_00379_800,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",20.208,20.198,0.05,77.875,0.737,trial_results/timeseries/world_1_TD3_00379_800_trial009.json,2026-09-01T17:25:31.323949
10,world_1,DRL,TD3_00379_800,0.5,2.0,2.062,True,,3.6,3.589,0.304,6.737,0.187,trial_results/timeseries/world_1_TD3_00379_800_trial010.json,2026-09-01T17:25:42.638158
