trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00384_1000,0.0,0.5,0.5,True,,0.561,0.557,0.705,3.178,0.198,trial_results/timeseries/world_1_TD3_00384_1000_trial000.json,2026-08-26T15:31:26.386266
1,world_1,DRL,TD3_00384_1000,0.0,1.0,1.0,True,,1.122,1.112,0.951,3.419,0.198,trial_results/timeseries/world_1_TD3_00384_1000_trial001.json,2026-08-26T15:31:35.062322
2,world_1,DRL,TD3_00384_1000,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.848,0.837,1.244,2.936,0.88,trial_results/timeseries/world_1_TD3_00384_1000_trial002.json,2026-08-26T15:31:42.259002
3,world_1,DRL,TD3_00384_1000,0.0,2.0,2.0,True,,2.131,2.12,0.508,5.567,0.195,trial_results/timeseries/world_1_TD3_00384_1000_trial003.json,2026-08-26T15:31:52.298689
4,world_1,DRL,TD3_00384_1000,0.0,2.5,2.5,True,,2.656,2.646,0.404,6.674,0.192,trial_results/timeseries/world_1_TD3_00384_1000_trial004.json,2026-08-26T15:32:04.236193
5,world_1,DRL,TD3_00384_1000,0.0,4.0,4.0,False,Goal timeout after 60.0s,4.902,4.902,0.002,60.022,0.291,trial_results/timeseries/world_1_TD3_00384_1000_trial005.json,2026-08-26T15:33:09.526902
6,world_1,DRL,TD3_00384_1000,0.0,5.5,5.5,True,,6.204,6.193,0.175,14.527,0.195,trial_results/timeseries/world_1_TD3_00384_1000_trial006.json,2026-08-26T15:33:28.676426
7,world_1,DRL,TD3_00384_1000,0.0,6.0,6.0,True,,6.709,6.687,0.325,14.898,0.184,trial_results/timeseries/world_1_TD3_00384_1000_trial007.json,2026-08-26T15:33:48.048030
8,world_1,DRL,TD3_00384_1000,0.5,0.5,0.707,True,,0.64,0.636,0.696,1.871,0.198,trial_results/timeseries/world_1_TD3_00384_1000_trial008.json,2026-08-26T15:33:55.193867
9,world_1,DRL,TD3_00384_1000,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",0.762,0.759,0.442,3.04,1.01,trial_results/timeseries/world_1_TD3_00384_1000_trial009.json,2026-08-26T15:34:03.795846
