trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00403_1000,0.0,0.5,0.5,True,,5.423,5.413,0.198,10.119,0.192,trial_results/timeseries/world_1_TD3_00403_1000_trial000.json,2026-09-10T19:49:31.609668
1,world_1,DRL,TD3_00403_1000,0.0,1.0,1.0,True,,4.662,4.651,0.235,8.725,0.193,trial_results/timeseries/world_1_TD3_00403_1000_trial001.json,2026-09-10T19:49:44.617999
2,world_1,DRL,TD3_00403_1000,0.0,1.5,1.5,True,,4.29,4.28,0.249,8.061,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial002.json,2026-09-10T19:49:57.190718
3,world_1,DRL,TD3_00403_1000,0.0,2.0,2.0,True,,4.12,4.109,0.262,7.698,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial003.json,2026-09-10T19:50:09.354834
4,world_1,DRL,TD3_00403_1000,0.0,2.5,2.5,True,,4.283,4.277,0.138,8.16,0.198,trial_results/timeseries/world_1_TD3_00403_1000_trial004.json,2026-09-10T19:50:23.031675
5,world_1,DRL,TD3_00403_1000,0.0,4.0,4.0,True,,5.538,5.527,0.2,10.329,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial005.json,2026-09-10T19:50:38.673746
6,world_1,DRL,TD3_00403_1000,0.0,5.5,5.5,False,Goal timeout after 90.0s,6.372,6.366,0.095,90.004,1.356,trial_results/timeseries/world_1_TD3_00403_1000_trial006.json,2026-09-10T19:52:12.938057
7,world_1,DRL,TD3_00403_1000,0.0,6.0,6.0,False,"Obstacle hit, mission aborted.",5.628,5.617,0.195,10.493,1.791,trial_results/timeseries/world_1_TD3_00403_1000_trial007.json,2026-09-10T19:52:28.257432
8,world_1,DRL,TD3_00403_1000,0.5,0.5,0.707,True,,28.95,28.939,0.037,55.672,0.2,trial_results/timeseries/world_1_TD3_00403_1000_trial008.json,2026-09-10T19:53:29.552531
9,world_1,DRL,TD3_00403_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,48.161,48.15,0.023,90.011,0.873,trial_results/timeseries/world_1_TD3_00403_1000_trial009.json,2026-09-10T19:55:04.912285
10,world_1,DRL,TD3_00403_1000,0.5,2.0,2.062,True,,3.639,3.628,0.299,6.815,0.192,trial_results/timeseries/world_1_TD3_00403_1000_trial010.json,2026-09-10T19:55:17.423285
11,world_1,DRL,TD3_00403_1000,0.5,2.5,2.55,True,,3.877,3.856,0.553,7.26,0.188,trial_results/timeseries/world_1_TD3_00403_1000_trial011.json,2026-09-10T19:55:29.252670
12,world_1,DRL,TD3_00403_1000,0.5,3.0,3.041,True,,4.22,4.21,0.256,7.945,0.191,trial_results/timeseries/world_1_TD3_00403_1000_trial012.json,2026-09-10T19:55:42.778204
13,world_1,DRL,TD3_00403_1000,0.5,3.5,3.536,False,Goal timeout after 90.0s,13.003,13.002,0.013,90.052,0.924,trial_results/timeseries/world_1_TD3_00403_1000_trial013.json,2026-09-10T19:57:17.095219
14,world_1,DRL,TD3_00403_1000,0.5,4.0,4.031,True,,5.153,5.142,0.209,9.63,0.191,trial_results/timeseries/world_1_TD3_00403_1000_trial014.json,2026-09-10T19:57:31.315992
15,world_1,DRL,TD3_00403_1000,0.5,5.5,5.523,True,,6.724,6.713,0.161,12.546,0.193,trial_results/timeseries/world_1_TD3_00403_1000_trial015.json,2026-09-10T19:57:49.383260
16,world_1,DRL,TD3_00403_1000,0.5,6.0,6.021,True,,7.141,7.13,0.151,13.33,0.2,trial_results/timeseries/world_1_TD3_00403_1000_trial016.json,2026-09-10T19:58:07.239460
17,world_1,DRL,TD3_00403_1000,1.0,0.0,1.0,True,,0.811,0.8,1.328,1.55,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial017.json,2026-09-10T19:58:13.264536
18,world_1,DRL,TD3_00403_1000,1.0,0.5,1.118,True,,1.038,1.027,1.041,1.993,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial018.json,2026-09-10T19:58:19.764244
19,world_1,DRL,TD3_00403_1000,1.0,1.5,1.803,False,Goal timeout after 90.0s,46.931,46.92,0.023,90.005,0.578,trial_results/timeseries/world_1_TD3_00403_1000_trial019.json,2026-09-10T19:59:54.278420
20,world_1,DRL,TD3_00403_1000,1.0,2.0,2.236,True,,3.184,3.173,0.338,5.97,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial020.json,2026-09-10T20:00:05.577470
21,world_1,DRL,TD3_00403_1000,1.0,2.5,2.693,True,,3.552,3.542,0.304,6.655,0.187,trial_results/timeseries/world_1_TD3_00403_1000_trial021.json,2026-09-10T20:00:16.542070
22,world_1,DRL,TD3_00403_1000,1.0,3.0,3.162,True,,4.011,4.0,0.269,7.497,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial022.json,2026-09-10T20:00:28.649173
23,world_1,DRL,TD3_00403_1000,1.0,3.5,3.64,True,,4.479,4.468,0.24,8.387,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial023.json,2026-09-10T20:00:42.459683
24,world_1,DRL,TD3_00403_1000,1.0,4.0,4.123,True,,4.957,4.947,0.217,9.427,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial024.json,2026-09-10T20:00:56.152145
25,world_1,DRL,TD3_00403_1000,1.0,4.5,4.61,True,,5.475,5.465,0.196,10.231,0.192,trial_results/timeseries/world_1_TD3_00403_1000_trial025.json,2026-09-10T20:01:11.714617
26,world_1,DRL,TD3_00403_1000,1.0,5.0,5.099,True,,5.986,5.976,0.177,11.174,0.191,trial_results/timeseries/world_1_TD3_00403_1000_trial026.json,2026-09-10T20:01:28.716399
27,world_1,DRL,TD3_00403_1000,1.0,5.5,5.59,True,,6.49,6.479,0.165,12.12,0.191,trial_results/timeseries/world_1_TD3_00403_1000_trial027.json,2026-09-10T20:01:45.111955
28,world_1,DRL,TD3_00403_1000,1.0,6.0,6.083,True,,6.995,6.984,0.156,13.043,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial028.json,2026-09-10T20:02:03.422410
29,world_1,DRL,TD3_00403_1000,1.5,0.0,1.5,True,,1.305,1.294,0.825,2.475,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial029.json,2026-09-10T20:02:10.167059
30,world_1,DRL,TD3_00403_1000,1.5,0.5,1.581,True,,1.415,1.404,0.757,2.696,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial030.json,2026-09-10T20:02:17.190959
31,world_1,DRL,TD3_00403_1000,1.5,1.0,1.803,True,,1.787,1.776,0.619,3.378,0.195,trial_results/timeseries/world_1_TD3_00403_1000_trial031.json,2026-09-10T20:02:24.874323
32,world_1,DRL,TD3_00403_1000,1.5,1.5,2.121,True,,2.385,2.375,0.445,4.484,0.192,trial_results/timeseries/world_1_TD3_00403_1000_trial032.json,2026-09-10T20:02:33.614569
33,world_1,DRL,TD3_00403_1000,1.5,2.0,2.5,True,,2.918,2.907,0.367,5.469,0.2,trial_results/timeseries/world_1_TD3_00403_1000_trial033.json,2026-09-10T20:02:44.356369
34,world_1,DRL,TD3_00403_1000,1.5,2.5,2.915,True,,3.468,3.458,0.296,6.793,0.195,trial_results/timeseries/world_1_TD3_00403_1000_trial034.json,2026-09-10T20:02:55.411624
35,world_1,DRL,TD3_00403_1000,1.5,3.0,3.354,True,,4.006,3.996,0.264,8.846,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial035.json,2026-09-10T20:03:08.525493
36,world_1,DRL,TD3_00403_1000,1.5,3.5,3.808,True,,4.479,4.468,0.239,8.722,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial036.json,2026-09-10T20:03:22.515707
37,world_1,DRL,TD3_00403_1000,1.5,4.0,4.272,True,,4.991,4.98,0.215,9.37,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial037.json,2026-09-10T20:03:36.153672
38,world_1,DRL,TD3_00403_1000,1.5,4.5,4.743,True,,5.488,5.477,0.197,10.25,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial038.json,2026-09-10T20:03:51.263884
39,world_1,DRL,TD3_00403_1000,1.5,5.0,5.22,True,,5.987,5.976,0.18,11.172,0.193,trial_results/timeseries/world_1_TD3_00403_1000_trial039.json,2026-09-10T20:04:06.754915
40,world_1,DRL,TD3_00403_1000,1.5,5.5,5.701,True,,6.485,6.474,0.167,12.098,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial040.json,2026-09-10T20:04:23.371322
41,world_1,DRL,TD3_00403_1000,1.5,6.0,6.185,True,,7.034,7.023,0.153,13.101,0.198,trial_results/timeseries/world_1_TD3_00403_1000_trial041.json,2026-09-10T20:04:41.738699
42,world_1,DRL,TD3_00403_1000,2.0,0.0,2.0,True,,1.807,1.796,0.596,3.397,0.194,trial_results/timeseries/world_1_TD3_00403_1000_trial042.json,2026-09-10T20:04:49.401247
43,world_1,DRL,TD3_00403_1000,2.0,0.5,2.062,True,,1.886,1.875,0.57,3.579,0.192,trial_results/timeseries/world_1_TD3_00403_1000_trial043.json,2026-09-10T20:04:57.236489
44,world_1,DRL,TD3_00403_1000,2.0,1.0,2.236,True,,2.1,2.089,0.513,3.962,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial044.json,2026-09-10T20:05:05.490691
45,world_1,DRL,TD3_00403_1000,2.0,1.5,2.5,True,,2.483,2.472,0.432,4.664,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial045.json,2026-09-10T20:05:15.417062
46,world_1,DRL,TD3_00403_1000,2.0,2.0,2.828,True,,2.993,2.982,0.36,5.608,0.195,trial_results/timeseries/world_1_TD3_00403_1000_trial046.json,2026-09-10T20:05:26.286214
47,world_1,DRL,TD3_00403_1000,2.0,3.5,4.031,True,,4.809,4.788,0.452,9.588,0.184,trial_results/timeseries/world_1_TD3_00403_1000_trial047.json,2026-09-10T20:05:40.137362
48,world_1,DRL,TD3_00403_1000,2.0,4.0,4.472,True,,5.169,5.158,0.209,9.908,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial048.json,2026-09-10T20:05:54.306381
49,world_1,DRL,TD3_00403_1000,2.0,4.5,4.924,True,,5.647,5.636,0.191,10.651,0.189,trial_results/timeseries/world_1_TD3_00403_1000_trial049.json,2026-09-10T20:06:10.259891
50,world_1,DRL,TD3_00403_1000,2.0,5.0,5.385,True,,6.114,6.103,0.176,11.599,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial050.json,2026-09-10T20:06:26.145425
51,world_1,DRL,TD3_00403_1000,2.0,5.5,5.852,True,,6.652,6.644,0.119,12.661,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial051.json,2026-09-10T20:06:44.072826
52,world_1,DRL,TD3_00403_1000,2.0,6.0,6.325,True,,7.178,7.167,0.147,13.626,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial052.json,2026-09-10T20:07:02.224705
53,world_1,DRL,TD3_00403_1000,2.5,0.0,2.5,True,,2.314,2.303,0.458,4.345,0.19,trial_results/timeseries/world_1_TD3_00403_1000_trial053.json,2026-09-10T20:07:10.900963
54,world_1,DRL,TD3_00403_1000,2.5,1.5,2.915,True,,2.846,2.835,0.378,5.347,0.183,trial_results/timeseries/world_1_TD3_00403_1000_trial054.json,2026-09-10T20:07:20.509539
55,world_1,DRL,TD3_00403_1000,2.5,2.0,3.202,True,,3.278,3.267,0.328,6.152,0.196,trial_results/timeseries/world_1_TD3_00403_1000_trial055.json,2026-09-10T20:07:30.921039
56,world_1,DRL,TD3_00403_1000,2.5,2.5,3.536,True,,3.703,3.692,0.298,7.879,0.191,trial_results/timeseries/world_1_TD3_00403_1000_trial056.json,2026-09-10T20:07:43.058339
57,world_1,DRL,TD3_00403_1000,2.5,3.0,3.905,True,,4.282,4.271,0.249,8.019,0.198,trial_results/timeseries/world_1_TD3_00403_1000_trial057.json,2026-09-10T20:07:55.339391
58,world_1,DRL,TD3_00403_1000,2.5,3.5,4.301,False,"Obstacle hit, mission aborted.",3.526,3.515,0.307,6.632,1.272,trial_results/timeseries/world_1_TD3_00403_1000_trial058.json,2026-09-10T20:08:07.244944
59,world_1,DRL,TD3_00403_1000,2.5,4.0,4.717,True,,5.487,5.476,0.196,10.951,0.195,trial_results/timeseries/world_1_TD3_00403_1000_trial059.json,2026-09-10T20:08:23.521230
60,world_1,DRL,TD3_00403_1000,2.5,4.5,5.148,True,,5.894,5.883,0.183,11.656,0.199,trial_results/timeseries/world_1_TD3_00403_1000_trial060.json,2026-09-10T20:08:40.439632
