trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00399_900,0.0,0.5,0.5,True,,1.839,1.835,0.188,11.779,0.199,trial_results/timeseries/world_1_TD3_00399_900_trial000.json,2026-09-09T15:00:49.720156
1,world_1,DRL,TD3_00399_900,0.0,1.0,1.0,True,,0.997,0.986,1.073,3.278,0.186,trial_results/timeseries/world_1_TD3_00399_900_trial001.json,2026-09-09T15:00:57.311888
2,world_1,DRL,TD3_00399_900,0.0,1.5,1.5,True,,1.471,1.461,0.73,4.085,0.186,trial_results/timeseries/world_1_TD3_00399_900_trial002.json,2026-09-09T15:01:06.660498
3,world_1,DRL,TD3_00399_900,0.0,2.0,2.0,True,,1.986,1.975,0.544,5.029,0.193,trial_results/timeseries/world_1_TD3_00399_900_trial003.json,2026-09-09T15:01:15.960387
4,world_1,DRL,TD3_00399_900,0.0,2.5,2.5,True,,2.522,2.511,0.428,6.742,0.197,trial_results/timeseries/world_1_TD3_00399_900_trial004.json,2026-09-09T15:01:27.064662
5,world_1,DRL,TD3_00399_900,0.0,4.0,4.0,True,,4.807,4.796,0.231,13.531,0.191,trial_results/timeseries/world_1_TD3_00399_900_trial005.json,2026-09-09T15:01:44.870671
6,world_1,DRL,TD3_00399_900,0.0,5.5,5.5,True,,8.344,8.333,0.132,17.276,0.187,trial_results/timeseries/world_1_TD3_00399_900_trial006.json,2026-09-09T15:02:06.414578
7,world_1,DRL,TD3_00399_900,0.0,6.0,6.0,True,,8.361,8.35,0.129,17.461,0.196,trial_results/timeseries/world_1_TD3_00399_900_trial007.json,2026-09-09T15:02:28.202679
8,world_1,DRL,TD3_00399_900,0.5,0.5,0.707,True,,0.644,0.636,1.388,2.193,0.2,trial_results/timeseries/world_1_TD3_00399_900_trial008.json,2026-09-09T15:02:34.663446
9,world_1,DRL,TD3_00399_900,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",5.297,5.297,0.016,18.508,1.024,trial_results/timeseries/world_1_TD3_00399_900_trial009.json,2026-09-09T15:02:57.673704
10,world_1,DRL,TD3_00399_900,0.5,2.0,2.062,True,,2.247,2.236,0.479,6.231,0.19,trial_results/timeseries/world_1_TD3_00399_900_trial010.json,2026-09-09T15:03:08.174954
