trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00378_900,0.0,0.5,0.5,True,,0.54,0.53,1.794,3.117,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial000.json,2026-09-01T16:41:44.952274
1,world_1,DRL,TD3_00378_900,0.0,1.0,1.0,True,,1.045,1.034,1.022,3.842,0.194,trial_results/timeseries/world_1_TD3_00378_900_trial001.json,2026-09-01T16:41:53.053121
2,world_1,DRL,TD3_00378_900,0.0,1.5,1.5,True,,1.565,1.554,0.674,4.927,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial002.json,2026-09-01T16:42:03.749052
3,world_1,DRL,TD3_00378_900,0.0,2.0,2.0,False,"Obstacle hit, mission aborted.",0.807,0.786,2.577,4.024,1.498,trial_results/timeseries/world_1_TD3_00378_900_trial003.json,2026-09-01T16:42:12.740068
4,world_1,DRL,TD3_00378_900,0.0,2.5,2.5,True,,4.568,4.557,0.235,8.946,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial004.json,2026-09-01T16:42:27.212686
5,world_1,DRL,TD3_00378_900,0.0,4.0,4.0,True,,5.634,5.623,0.188,10.795,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial005.json,2026-09-01T16:42:42.520291
6,world_1,DRL,TD3_00378_900,0.0,5.5,5.5,False,"Obstacle hit, mission aborted.",5.269,5.258,0.21,12.806,1.338,trial_results/timeseries/world_1_TD3_00378_900_trial006.json,2026-09-01T16:43:00.590014
7,world_1,DRL,TD3_00378_900,0.0,6.0,6.0,True,,7.185,7.174,0.15,16.083,0.199,trial_results/timeseries/world_1_TD3_00378_900_trial007.json,2026-09-01T16:43:20.937202
8,world_1,DRL,TD3_00378_900,0.5,0.5,0.707,True,,12.608,12.597,0.086,35.099,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial008.json,2026-09-01T16:44:00.300809
9,world_1,DRL,TD3_00378_900,0.5,1.5,1.581,True,,22.835,22.824,0.047,53.315,0.199,trial_results/timeseries/world_1_TD3_00378_900_trial009.json,2026-09-01T16:44:57.899620
10,world_1,DRL,TD3_00378_900,0.5,2.0,2.062,True,,3.897,3.887,0.277,8.1,0.199,trial_results/timeseries/world_1_TD3_00378_900_trial010.json,2026-09-01T16:45:11.746714
11,world_1,DRL,TD3_00378_900,0.5,2.5,2.55,True,,4.157,4.146,0.26,7.921,0.193,trial_results/timeseries/world_1_TD3_00378_900_trial011.json,2026-09-01T16:45:24.489014
12,world_1,DRL,TD3_00378_900,0.5,3.0,3.041,True,,4.509,4.498,0.241,8.585,0.199,trial_results/timeseries/world_1_TD3_00378_900_trial012.json,2026-09-01T16:45:37.334047
13,world_1,DRL,TD3_00378_900,0.5,3.5,3.536,True,,4.952,4.941,0.213,9.528,0.197,trial_results/timeseries/world_1_TD3_00378_900_trial013.json,2026-09-01T16:45:51.125116
14,world_1,DRL,TD3_00378_900,0.5,4.0,4.031,True,,5.342,5.332,0.202,10.334,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial014.json,2026-09-01T16:46:05.720226
15,world_1,DRL,TD3_00378_900,0.5,5.5,5.523,True,,6.335,6.325,0.169,13.669,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial015.json,2026-09-01T16:46:24.152456
16,world_1,DRL,TD3_00378_900,0.5,6.0,6.021,True,,6.82,6.809,0.161,14.873,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial016.json,2026-09-01T16:46:44.292232
17,world_1,DRL,TD3_00378_900,1.0,0.0,1.0,True,,0.81,0.799,1.332,1.55,0.197,trial_results/timeseries/world_1_TD3_00378_900_trial017.json,2026-09-01T16:46:51.112590
18,world_1,DRL,TD3_00378_900,1.0,0.5,1.118,True,,1.04,1.033,0.592,2.054,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial018.json,2026-09-01T16:46:57.693023
19,world_1,DRL,TD3_00378_900,1.0,1.5,1.803,True,,9.1,9.089,0.124,19.052,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial019.json,2026-09-01T16:47:21.001805
20,world_1,DRL,TD3_00378_900,1.0,2.0,2.236,True,,3.562,3.552,0.302,7.036,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial020.json,2026-09-01T16:47:32.307545
21,world_1,DRL,TD3_00378_900,1.0,2.5,2.693,True,,3.943,3.922,0.547,7.381,0.182,trial_results/timeseries/world_1_TD3_00378_900_trial021.json,2026-09-01T16:47:43.963163
22,world_1,DRL,TD3_00378_900,1.0,3.0,3.162,True,,4.283,4.272,0.25,8.022,0.193,trial_results/timeseries/world_1_TD3_00378_900_trial022.json,2026-09-01T16:47:57.499797
23,world_1,DRL,TD3_00378_900,1.0,3.5,3.64,True,,4.712,4.701,0.235,8.868,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial023.json,2026-09-01T16:48:10.882735
24,world_1,DRL,TD3_00378_900,1.0,4.0,4.123,True,,5.211,5.2,0.208,9.809,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial024.json,2026-09-01T16:48:26.214505
25,world_1,DRL,TD3_00378_900,1.0,4.5,4.61,True,,5.7,5.689,0.189,10.754,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial025.json,2026-09-01T16:48:42.490452
26,world_1,DRL,TD3_00378_900,1.0,5.0,5.099,True,,6.189,6.178,0.174,11.679,0.193,trial_results/timeseries/world_1_TD3_00378_900_trial026.json,2026-09-01T16:48:59.683818
27,world_1,DRL,TD3_00378_900,1.0,5.5,5.59,True,,6.715,6.704,0.161,13.59,0.189,trial_results/timeseries/world_1_TD3_00378_900_trial027.json,2026-09-01T16:49:18.036196
28,world_1,DRL,TD3_00378_900,1.0,6.0,6.083,True,,7.186,7.175,0.151,15.736,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial028.json,2026-09-01T16:49:38.239411
29,world_1,DRL,TD3_00378_900,1.5,0.0,1.5,True,,1.331,1.32,0.822,2.55,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial029.json,2026-09-01T16:49:45.053298
30,world_1,DRL,TD3_00378_900,1.5,0.5,1.581,True,,1.457,1.446,0.739,2.781,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial030.json,2026-09-01T16:49:52.091956
31,world_1,DRL,TD3_00378_900,1.5,1.0,1.803,True,,1.858,1.847,0.596,3.502,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial031.json,2026-09-01T16:50:00.851929
32,world_1,DRL,TD3_00378_900,1.5,1.5,2.121,True,,2.458,2.447,0.429,4.627,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial032.json,2026-09-01T16:50:09.927245
33,world_1,DRL,TD3_00378_900,1.5,2.0,2.5,True,,3.262,3.251,0.331,6.116,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial033.json,2026-09-01T16:50:21.307197
34,world_1,DRL,TD3_00378_900,1.5,2.5,2.915,True,,3.749,3.738,0.292,7.037,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial034.json,2026-09-01T16:50:32.606925
35,world_1,DRL,TD3_00378_900,1.5,3.0,3.354,True,,4.293,4.283,0.245,8.023,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial035.json,2026-09-01T16:50:45.097156
36,world_1,DRL,TD3_00378_900,1.5,3.5,3.808,True,,4.762,4.751,0.231,8.907,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial036.json,2026-09-01T16:50:58.519307
37,world_1,DRL,TD3_00378_900,1.5,4.0,4.272,True,,5.261,5.251,0.204,9.81,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial037.json,2026-09-01T16:51:12.592071
38,world_1,DRL,TD3_00378_900,1.5,4.5,4.743,True,,5.697,5.687,0.192,10.633,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial038.json,2026-09-01T16:51:27.550262
39,world_1,DRL,TD3_00378_900,1.5,5.0,5.22,True,,6.175,6.164,0.175,11.558,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial039.json,2026-09-01T16:51:43.367594
40,world_1,DRL,TD3_00378_900,1.5,5.5,5.701,True,,6.688,6.678,0.163,12.603,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial040.json,2026-09-01T16:52:01.288908
41,world_1,DRL,TD3_00378_900,1.5,6.0,6.185,True,,7.201,7.19,0.15,14.69,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial041.json,2026-09-01T16:52:20.245212
42,world_1,DRL,TD3_00378_900,2.0,0.0,2.0,True,,1.815,1.804,0.597,3.421,0.194,trial_results/timeseries/world_1_TD3_00378_900_trial042.json,2026-09-01T16:52:28.141634
43,world_1,DRL,TD3_00378_900,2.0,0.5,2.062,True,,1.915,1.905,0.567,3.619,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial043.json,2026-09-01T16:52:36.569647
44,world_1,DRL,TD3_00378_900,2.0,1.0,2.236,True,,2.129,2.118,0.508,4.022,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial044.json,2026-09-01T16:52:44.857768
45,world_1,DRL,TD3_00378_900,2.0,1.5,2.5,True,,2.522,2.511,0.425,4.746,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial045.json,2026-09-01T16:52:53.989519
46,world_1,DRL,TD3_00378_900,2.0,2.0,2.828,True,,3.074,3.064,0.349,5.77,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial046.json,2026-09-01T16:53:05.271493
47,world_1,DRL,TD3_00378_900,2.0,3.5,4.031,True,,5.184,5.173,0.213,9.694,0.196,trial_results/timeseries/world_1_TD3_00378_900_trial047.json,2026-09-01T16:53:20.224680
48,world_1,DRL,TD3_00378_900,2.0,4.0,4.472,True,,5.718,5.707,0.188,10.697,0.194,trial_results/timeseries/world_1_TD3_00378_900_trial048.json,2026-09-01T16:53:35.184897
49,world_1,DRL,TD3_00378_900,2.0,4.5,4.924,True,,6.146,6.135,0.178,11.501,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial049.json,2026-09-01T16:53:50.950085
50,world_1,DRL,TD3_00378_900,2.0,5.0,5.385,True,,6.599,6.588,0.164,12.304,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial050.json,2026-09-01T16:54:07.721850
51,world_1,DRL,TD3_00378_900,2.0,5.5,5.852,True,,7.138,7.13,0.108,13.931,0.197,trial_results/timeseries/world_1_TD3_00378_900_trial051.json,2026-09-01T16:54:26.167437
52,world_1,DRL,TD3_00378_900,2.0,6.0,6.325,True,,7.825,7.814,0.137,16.099,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial052.json,2026-09-01T16:54:46.527161
53,world_1,DRL,TD3_00378_900,2.5,0.0,2.5,True,,2.33,2.319,0.466,4.405,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial053.json,2026-09-01T16:54:55.458710
54,world_1,DRL,TD3_00378_900,2.5,1.5,2.915,True,,2.873,2.862,0.384,5.41,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial054.json,2026-09-01T16:55:05.132079
55,world_1,DRL,TD3_00378_900,2.5,2.0,3.202,True,,3.255,3.245,0.328,6.132,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial055.json,2026-09-01T16:55:15.775951
56,world_1,DRL,TD3_00378_900,2.5,2.5,3.536,True,,3.786,3.775,0.291,7.078,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial056.json,2026-09-01T16:55:27.617360
57,world_1,DRL,TD3_00378_900,2.5,3.0,3.905,True,,4.349,4.338,0.249,8.129,0.197,trial_results/timeseries/world_1_TD3_00378_900_trial057.json,2026-09-01T16:55:40.019878
58,world_1,DRL,TD3_00378_900,2.5,3.5,4.301,True,,4.849,4.838,0.228,9.067,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial058.json,2026-09-01T16:55:53.550805
59,world_1,DRL,TD3_00378_900,2.5,4.0,4.717,True,,5.357,5.347,0.199,9.991,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial059.json,2026-09-01T16:56:07.800696
60,world_1,DRL,TD3_00378_900,2.5,4.5,5.148,True,,5.874,5.863,0.187,10.96,0.193,trial_results/timeseries/world_1_TD3_00378_900_trial060.json,2026-09-01T16:56:24.271660
61,world_1,DRL,TD3_00378_900,2.5,5.0,5.59,True,,6.382,6.372,0.17,11.924,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial061.json,2026-09-01T16:56:40.469948
62,world_1,DRL,TD3_00378_900,3.0,0.0,3.0,True,,2.888,2.878,0.378,5.432,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial062.json,2026-09-01T16:56:51.171976
63,world_1,DRL,TD3_00378_900,3.0,1.5,3.354,True,,3.345,3.334,0.326,6.256,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial063.json,2026-09-01T16:57:02.690936
64,world_1,DRL,TD3_00378_900,3.0,2.0,3.606,True,,3.86,3.851,0.224,8.744,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial064.json,2026-09-01T16:57:16.694518
65,world_1,DRL,TD3_00378_900,3.0,2.5,3.905,True,,4.0,3.989,0.271,7.498,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial065.json,2026-09-01T16:57:28.456924
66,world_1,DRL,TD3_00378_900,3.0,3.0,4.243,True,,4.459,4.449,0.239,8.362,0.186,trial_results/timeseries/world_1_TD3_00378_900_trial066.json,2026-09-01T16:57:41.078971
67,world_1,DRL,TD3_00378_900,3.0,3.5,4.61,True,,4.97,4.959,0.221,9.327,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial067.json,2026-09-01T16:57:54.665201
68,world_1,DRL,TD3_00378_900,3.0,4.0,5.0,True,,5.46,5.449,0.193,10.193,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial068.json,2026-09-01T16:58:09.365293
69,world_1,DRL,TD3_00378_900,3.0,4.5,5.408,True,,5.919,5.909,0.18,11.041,0.198,trial_results/timeseries/world_1_TD3_00378_900_trial069.json,2026-09-01T16:58:24.915651
70,world_1,DRL,TD3_00378_900,3.0,5.0,5.831,True,,6.403,6.392,0.168,11.919,0.183,trial_results/timeseries/world_1_TD3_00378_900_trial070.json,2026-09-01T16:58:41.655636
71,world_1,DRL,TD3_00378_900,3.5,0.0,3.5,True,,3.414,3.404,0.31,6.394,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial071.json,2026-09-01T16:58:52.318239
72,world_1,DRL,TD3_00378_900,3.5,0.5,3.536,True,,3.812,3.801,0.289,7.24,0.2,trial_results/timeseries/world_1_TD3_00378_900_trial072.json,2026-09-01T16:59:03.818463
73,world_1,DRL,TD3_00378_900,3.5,1.0,3.64,True,,4.852,4.842,0.217,10.795,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial073.json,2026-09-01T16:59:19.379301
74,world_1,DRL,TD3_00378_900,3.5,1.5,3.808,True,,3.879,3.869,0.275,7.549,0.192,trial_results/timeseries/world_1_TD3_00378_900_trial074.json,2026-09-01T16:59:31.193941
75,world_1,DRL,TD3_00378_900,3.5,2.0,4.031,True,,4.056,4.046,0.267,7.67,0.19,trial_results/timeseries/world_1_TD3_00378_900_trial075.json,2026-09-01T16:59:44.125238
76,world_1,DRL,TD3_00378_900,3.5,2.5,4.301,True,,4.321,4.31,0.249,8.101,0.191,trial_results/timeseries/world_1_TD3_00378_900_trial076.json,2026-09-01T16:59:56.536140
77,world_1,DRL,TD3_00378_900,3.5,3.0,4.61,True,,4.712,4.702,0.229,8.828,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial077.json,2026-09-01T17:00:09.675832
78,world_1,DRL,TD3_00378_900,3.5,4.5,5.701,True,,6.209,6.198,0.172,11.735,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial078.json,2026-09-01T17:00:25.668920
79,world_1,DRL,TD3_00378_900,3.5,5.0,6.103,True,,6.601,6.59,0.163,12.327,0.195,trial_results/timeseries/world_1_TD3_00378_900_trial079.json,2026-09-01T17:00:43.519869
