trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00392_600,0.0,0.5,0.5,True,,1.951,1.949,0.095,11.379,0.2,trial_results/timeseries/world_1_TD3_00392_600_trial000.json,2026-09-08T23:21:09.451817
1,world_1,DRL,TD3_00392_600,0.0,1.0,1.0,False,"Obstacle hit, mission aborted.",0.75,0.746,0.608,2.676,0.709,trial_results/timeseries/world_1_TD3_00392_600_trial001.json,2026-09-08T23:21:17.389613
2,world_1,DRL,TD3_00392_600,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.756,0.75,0.842,2.416,1.179,trial_results/timeseries/world_1_TD3_00392_600_trial002.json,2026-09-08T23:21:25.063904
3,world_1,DRL,TD3_00392_600,0.0,2.0,2.0,False,"Obstacle hit, mission aborted.",0.779,0.774,0.611,2.577,1.655,trial_results/timeseries/world_1_TD3_00392_600_trial003.json,2026-09-08T23:21:32.961369
4,world_1,DRL,TD3_00392_600,0.0,2.5,2.5,False,"Obstacle hit, mission aborted.",0.849,0.847,0.261,3.922,2.101,trial_results/timeseries/world_1_TD3_00392_600_trial004.json,2026-09-08T23:21:41.453822
5,world_1,DRL,TD3_00392_600,0.0,4.0,4.0,False,"Obstacle hit, mission aborted.",3.607,3.597,0.271,9.647,1.204,trial_results/timeseries/world_1_TD3_00392_600_trial005.json,2026-09-08T23:21:55.380263
6,world_1,DRL,TD3_00392_600,0.0,5.5,5.5,True,,6.266,6.255,0.171,15.094,0.193,trial_results/timeseries/world_1_TD3_00392_600_trial006.json,2026-09-08T23:22:14.995111
7,world_1,DRL,TD3_00392_600,0.0,6.0,6.0,True,,6.694,6.683,0.159,16.342,0.184,trial_results/timeseries/world_1_TD3_00392_600_trial007.json,2026-09-08T23:22:35.890409
8,world_1,DRL,TD3_00392_600,0.5,0.5,0.707,False,"Obstacle hit, mission aborted.",1.053,1.052,0.089,5.789,0.317,trial_results/timeseries/world_1_TD3_00392_600_trial008.json,2026-09-08T23:22:46.202766
9,world_1,DRL,TD3_00392_600,0.5,1.5,1.581,True,,3.685,3.683,0.052,15.796,0.199,trial_results/timeseries/world_1_TD3_00392_600_trial009.json,2026-09-08T23:23:07.263931
10,world_1,DRL,TD3_00392_600,0.5,2.0,2.062,True,,3.43,3.419,0.313,10.535,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial010.json,2026-09-08T23:23:23.068498
11,world_1,DRL,TD3_00392_600,0.5,2.5,2.55,True,,3.884,3.873,0.278,10.735,0.195,trial_results/timeseries/world_1_TD3_00392_600_trial011.json,2026-09-08T23:23:38.319863
12,world_1,DRL,TD3_00392_600,0.5,3.0,3.041,False,"Obstacle hit, mission aborted.",3.878,3.868,0.278,10.753,0.334,trial_results/timeseries/world_1_TD3_00392_600_trial012.json,2026-09-08T23:23:53.409034
13,world_1,DRL,TD3_00392_600,0.5,3.5,3.536,False,"Obstacle hit, mission aborted.",3.773,3.77,0.078,10.837,0.934,trial_results/timeseries/world_1_TD3_00392_600_trial013.json,2026-09-08T23:24:09.514890
14,world_1,DRL,TD3_00392_600,0.5,4.0,4.031,False,"Obstacle hit, mission aborted.",3.689,3.687,0.055,16.141,1.447,trial_results/timeseries/world_1_TD3_00392_600_trial014.json,2026-09-08T23:24:29.926342
15,world_1,DRL,TD3_00392_600,0.5,5.5,5.523,True,,8.489,8.486,0.032,29.204,0.2,trial_results/timeseries/world_1_TD3_00392_600_trial015.json,2026-09-08T23:25:04.901114
16,world_1,DRL,TD3_00392_600,0.5,6.0,6.021,True,,7.461,7.45,0.145,20.095,0.191,trial_results/timeseries/world_1_TD3_00392_600_trial016.json,2026-09-08T23:25:30.279741
17,world_1,DRL,TD3_00392_600,1.0,0.0,1.0,True,,0.81,0.799,1.324,1.711,0.194,trial_results/timeseries/world_1_TD3_00392_600_trial017.json,2026-09-08T23:25:37.363732
18,world_1,DRL,TD3_00392_600,1.0,0.5,1.118,True,,0.957,0.946,1.126,2.044,0.199,trial_results/timeseries/world_1_TD3_00392_600_trial018.json,2026-09-08T23:25:43.675666
19,world_1,DRL,TD3_00392_600,1.0,1.5,1.803,True,,7.226,7.223,0.031,31.742,0.2,trial_results/timeseries/world_1_TD3_00392_600_trial019.json,2026-09-08T23:26:20.675365
20,world_1,DRL,TD3_00392_600,1.0,2.0,2.236,True,,3.095,3.095,0.0,8.465,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial020.json,2026-09-08T23:26:33.474643
21,world_1,DRL,TD3_00392_600,1.0,2.5,2.693,True,,3.644,3.633,0.3,9.306,0.19,trial_results/timeseries/world_1_TD3_00392_600_trial021.json,2026-09-08T23:26:48.355352
22,world_1,DRL,TD3_00392_600,1.0,3.0,3.162,True,,4.186,4.175,0.261,10.373,0.199,trial_results/timeseries/world_1_TD3_00392_600_trial022.json,2026-09-08T23:27:03.998046
23,world_1,DRL,TD3_00392_600,1.0,3.5,3.64,True,,4.752,4.742,0.229,12.038,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial023.json,2026-09-08T23:27:20.394024
24,world_1,DRL,TD3_00392_600,1.0,4.0,4.123,True,,5.462,5.452,0.193,13.671,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial024.json,2026-09-08T23:27:38.577473
25,world_1,DRL,TD3_00392_600,1.0,4.5,4.61,True,,6.279,6.268,0.174,15.999,0.196,trial_results/timeseries/world_1_TD3_00392_600_trial025.json,2026-09-08T23:27:59.845489
26,world_1,DRL,TD3_00392_600,1.0,5.0,5.099,True,,6.773,6.762,0.16,17.022,0.197,trial_results/timeseries/world_1_TD3_00392_600_trial026.json,2026-09-08T23:28:21.643492
27,world_1,DRL,TD3_00392_600,1.0,5.5,5.59,True,,7.205,7.195,0.15,17.626,0.199,trial_results/timeseries/world_1_TD3_00392_600_trial027.json,2026-09-08T23:28:43.543852
28,world_1,DRL,TD3_00392_600,1.0,6.0,6.083,True,,7.679,7.668,0.14,18.209,0.19,trial_results/timeseries/world_1_TD3_00392_600_trial028.json,2026-09-08T23:29:07.026858
29,world_1,DRL,TD3_00392_600,1.5,0.0,1.5,True,,1.313,1.302,0.813,2.662,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial029.json,2026-09-08T23:29:15.244752
30,world_1,DRL,TD3_00392_600,1.5,0.5,1.581,True,,1.401,1.39,0.777,2.817,0.192,trial_results/timeseries/world_1_TD3_00392_600_trial030.json,2026-09-08T23:29:22.372024
31,world_1,DRL,TD3_00392_600,1.5,1.0,1.803,True,,2.908,2.906,0.087,10.893,0.199,trial_results/timeseries/world_1_TD3_00392_600_trial031.json,2026-09-08T23:29:37.520857
32,world_1,DRL,TD3_00392_600,1.5,1.5,2.121,True,,3.84,3.833,0.162,12.886,0.198,trial_results/timeseries/world_1_TD3_00392_600_trial032.json,2026-09-08T23:29:55.676214
33,world_1,DRL,TD3_00392_600,1.5,2.0,2.5,True,,3.25,3.239,0.335,8.102,0.186,trial_results/timeseries/world_1_TD3_00392_600_trial033.json,2026-09-08T23:30:09.049450
34,world_1,DRL,TD3_00392_600,1.5,2.5,2.915,True,,3.694,3.683,0.297,9.087,0.191,trial_results/timeseries/world_1_TD3_00392_600_trial034.json,2026-09-08T23:30:23.537248
35,world_1,DRL,TD3_00392_600,1.5,3.0,3.354,True,,4.212,4.202,0.253,10.108,0.196,trial_results/timeseries/world_1_TD3_00392_600_trial035.json,2026-09-08T23:30:38.111574
36,world_1,DRL,TD3_00392_600,1.5,3.5,3.808,True,,5.0,4.989,0.215,11.616,0.195,trial_results/timeseries/world_1_TD3_00392_600_trial036.json,2026-09-08T23:30:54.019142
37,world_1,DRL,TD3_00392_600,1.5,4.0,4.272,True,,5.471,5.46,0.196,12.946,0.198,trial_results/timeseries/world_1_TD3_00392_600_trial037.json,2026-09-08T23:31:12.230694
38,world_1,DRL,TD3_00392_600,1.5,4.5,4.743,True,,6.002,5.991,0.177,14.491,0.196,trial_results/timeseries/world_1_TD3_00392_600_trial038.json,2026-09-08T23:31:31.040531
39,world_1,DRL,TD3_00392_600,1.5,5.0,5.22,True,,6.449,6.438,0.166,14.974,0.194,trial_results/timeseries/world_1_TD3_00392_600_trial039.json,2026-09-08T23:31:50.287738
40,world_1,DRL,TD3_00392_600,1.5,5.5,5.701,True,,6.941,6.93,0.153,15.838,0.194,trial_results/timeseries/world_1_TD3_00392_600_trial040.json,2026-09-08T23:32:11.595918
