trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00391_800,0.0,0.5,0.5,True,,0.557,0.552,0.837,3.52,0.197,trial_results/timeseries/world_1_TD3_00391_800_trial000.json,2026-09-08T22:36:15.517690
1,world_1,DRL,TD3_00391_800,0.0,1.0,1.0,True,,1.053,1.042,1.013,3.439,0.194,trial_results/timeseries/world_1_TD3_00391_800_trial001.json,2026-09-08T22:36:23.479659
2,world_1,DRL,TD3_00391_800,0.0,1.5,1.5,True,,1.552,1.541,0.71,4.383,0.196,trial_results/timeseries/world_1_TD3_00391_800_trial002.json,2026-09-08T22:36:33.123912
3,world_1,DRL,TD3_00391_800,0.0,2.0,2.0,True,,2.13,2.119,0.504,5.532,0.192,trial_results/timeseries/world_1_TD3_00391_800_trial003.json,2026-09-08T22:36:43.122094
4,world_1,DRL,TD3_00391_800,0.0,2.5,2.5,True,,2.81,2.799,0.384,8.02,0.199,trial_results/timeseries/world_1_TD3_00391_800_trial004.json,2026-09-08T22:36:56.167147
5,world_1,DRL,TD3_00391_800,0.0,4.0,4.0,False,Goal timeout after 90.0s,3.362,3.362,0.019,90.012,1.501,trial_results/timeseries/world_1_TD3_00391_800_trial005.json,2026-09-08T22:38:31.444452
6,world_1,DRL,TD3_00391_800,0.0,5.5,5.5,True,,8.272,8.261,0.129,23.061,0.194,trial_results/timeseries/world_1_TD3_00391_800_trial006.json,2026-09-08T22:38:59.838245
7,world_1,DRL,TD3_00391_800,0.0,6.0,6.0,True,,8.39,8.379,0.128,21.528,0.197,trial_results/timeseries/world_1_TD3_00391_800_trial007.json,2026-09-08T22:39:26.088488
8,world_1,DRL,TD3_00391_800,0.5,0.5,0.707,True,,0.666,0.663,0.426,2.055,0.198,trial_results/timeseries/world_1_TD3_00391_800_trial008.json,2026-09-08T22:39:32.422301
9,world_1,DRL,TD3_00391_800,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",0.758,0.752,0.672,2.897,0.999,trial_results/timeseries/world_1_TD3_00391_800_trial009.json,2026-09-08T22:39:39.577903
