trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00405_1000,0.0,0.5,0.5,False,"Obstacle hit, mission aborted.",0.869,0.861,0.856,3.357,0.66,trial_results/timeseries/world_1_TD3_00405_1000_trial000.json,2026-09-10T02:25:17.799848
1,world_1,DRL,TD3_00405_1000,0.0,1.0,1.0,True,,4.875,4.864,0.231,19.218,0.19,trial_results/timeseries/world_1_TD3_00405_1000_trial001.json,2026-09-10T02:25:42.525179
2,world_1,DRL,TD3_00405_1000,0.0,1.5,1.5,True,,4.433,4.422,0.243,14.389,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial002.json,2026-09-10T02:26:02.188924
3,world_1,DRL,TD3_00405_1000,0.0,2.0,2.0,True,,1.943,1.933,0.554,5.515,0.199,trial_results/timeseries/world_1_TD3_00405_1000_trial003.json,2026-09-10T02:26:12.982584
4,world_1,DRL,TD3_00405_1000,0.0,2.5,2.5,True,,2.446,2.435,0.441,6.432,0.195,trial_results/timeseries/world_1_TD3_00405_1000_trial004.json,2026-09-10T02:26:24.676019
5,world_1,DRL,TD3_00405_1000,0.0,4.0,4.0,True,,4.743,4.738,0.103,17.887,0.196,trial_results/timeseries/world_1_TD3_00405_1000_trial005.json,2026-09-10T02:26:47.118125
6,world_1,DRL,TD3_00405_1000,0.0,5.5,5.5,True,,5.822,5.811,0.185,15.996,0.198,trial_results/timeseries/world_1_TD3_00405_1000_trial006.json,2026-09-10T02:27:07.380411
7,world_1,DRL,TD3_00405_1000,0.0,6.0,6.0,True,,6.25,6.239,0.172,18.582,0.193,trial_results/timeseries/world_1_TD3_00405_1000_trial007.json,2026-09-10T02:27:31.531999
8,world_1,DRL,TD3_00405_1000,0.5,0.5,0.707,False,Goal timeout after 90.0s,16.625,16.623,0.013,90.011,0.48,trial_results/timeseries/world_1_TD3_00405_1000_trial008.json,2026-09-10T02:29:06.317676
9,world_1,DRL,TD3_00405_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,15.879,15.877,0.015,90.015,0.715,trial_results/timeseries/world_1_TD3_00405_1000_trial009.json,2026-09-10T02:30:41.652346
10,world_1,DRL,TD3_00405_1000,0.5,2.0,2.062,True,,2.114,2.103,0.51,6.514,0.199,trial_results/timeseries/world_1_TD3_00405_1000_trial010.json,2026-09-10T02:30:52.490989
11,world_1,DRL,TD3_00405_1000,0.5,2.5,2.55,True,,2.56,2.549,0.42,7.036,0.191,trial_results/timeseries/world_1_TD3_00405_1000_trial011.json,2026-09-10T02:31:03.792224
12,world_1,DRL,TD3_00405_1000,0.5,3.0,3.041,False,Goal timeout after 90.0s,23.275,23.271,0.015,90.021,0.615,trial_results/timeseries/world_1_TD3_00405_1000_trial012.json,2026-09-10T02:32:38.116480
13,world_1,DRL,TD3_00405_1000,0.5,3.5,3.536,False,Goal timeout after 90.0s,25.238,25.236,0.008,90.023,0.545,trial_results/timeseries/world_1_TD3_00405_1000_trial013.json,2026-09-10T02:34:13.466499
14,world_1,DRL,TD3_00405_1000,0.5,4.0,4.031,True,,4.611,4.601,0.236,10.734,0.195,trial_results/timeseries/world_1_TD3_00405_1000_trial014.json,2026-09-10T02:34:28.524637
15,world_1,DRL,TD3_00405_1000,0.5,5.5,5.523,True,,6.414,6.403,0.171,16.457,0.198,trial_results/timeseries/world_1_TD3_00405_1000_trial015.json,2026-09-10T02:34:49.246717
16,world_1,DRL,TD3_00405_1000,0.5,6.0,6.021,True,,6.854,6.832,0.316,22.199,0.188,trial_results/timeseries/world_1_TD3_00405_1000_trial016.json,2026-09-10T02:35:16.711542
17,world_1,DRL,TD3_00405_1000,1.0,0.0,1.0,True,,0.804,0.794,1.34,1.549,0.197,trial_results/timeseries/world_1_TD3_00405_1000_trial017.json,2026-09-10T02:35:22.552011
18,world_1,DRL,TD3_00405_1000,1.0,0.5,1.118,False,Goal timeout after 90.0s,19.986,19.975,0.055,90.012,1.228,trial_results/timeseries/world_1_TD3_00405_1000_trial018.json,2026-09-10T02:36:56.880499
19,world_1,DRL,TD3_00405_1000,1.0,1.5,1.803,False,Goal timeout after 90.0s,18.895,18.892,0.012,90.01,0.389,trial_results/timeseries/world_1_TD3_00405_1000_trial019.json,2026-09-10T02:38:32.246174
20,world_1,DRL,TD3_00405_1000,1.0,2.0,2.236,True,,3.388,3.377,0.318,9.023,0.198,trial_results/timeseries/world_1_TD3_00405_1000_trial020.json,2026-09-10T02:38:45.795476
21,world_1,DRL,TD3_00405_1000,1.0,2.5,2.693,True,,2.821,2.81,0.384,7.949,0.199,trial_results/timeseries/world_1_TD3_00405_1000_trial021.json,2026-09-10T02:38:58.008891
22,world_1,DRL,TD3_00405_1000,1.0,3.0,3.162,True,,3.246,3.235,0.329,8.562,0.198,trial_results/timeseries/world_1_TD3_00405_1000_trial022.json,2026-09-10T02:39:10.839449
23,world_1,DRL,TD3_00405_1000,1.0,3.5,3.64,True,,3.718,3.707,0.294,9.283,0.192,trial_results/timeseries/world_1_TD3_00405_1000_trial023.json,2026-09-10T02:39:24.472719
24,world_1,DRL,TD3_00405_1000,1.0,4.0,4.123,True,,4.236,4.225,0.256,10.147,0.19,trial_results/timeseries/world_1_TD3_00405_1000_trial024.json,2026-09-10T02:39:39.143836
25,world_1,DRL,TD3_00405_1000,1.0,4.5,4.61,True,,4.759,4.748,0.227,11.093,0.198,trial_results/timeseries/world_1_TD3_00405_1000_trial025.json,2026-09-10T02:39:54.505563
26,world_1,DRL,TD3_00405_1000,1.0,5.0,5.099,True,,5.369,5.358,0.197,12.141,0.191,trial_results/timeseries/world_1_TD3_00405_1000_trial026.json,2026-09-10T02:40:10.915726
27,world_1,DRL,TD3_00405_1000,1.0,5.5,5.59,True,,5.89,5.88,0.183,13.683,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial027.json,2026-09-10T02:40:28.890260
28,world_1,DRL,TD3_00405_1000,1.0,6.0,6.083,True,,6.481,6.47,0.167,16.054,0.192,trial_results/timeseries/world_1_TD3_00405_1000_trial028.json,2026-09-10T02:40:49.256007
29,world_1,DRL,TD3_00405_1000,1.5,0.0,1.5,True,,1.311,1.311,0.0,2.495,0.19,trial_results/timeseries/world_1_TD3_00405_1000_trial029.json,2026-09-10T02:40:57.522438
30,world_1,DRL,TD3_00405_1000,1.5,0.5,1.581,True,,1.444,1.434,0.746,2.837,0.189,trial_results/timeseries/world_1_TD3_00405_1000_trial030.json,2026-09-10T02:41:04.622777
31,world_1,DRL,TD3_00405_1000,1.5,1.0,1.803,True,,2.018,1.996,1.085,3.941,0.189,trial_results/timeseries/world_1_TD3_00405_1000_trial031.json,2026-09-10T02:41:12.833022
32,world_1,DRL,TD3_00405_1000,1.5,1.5,2.121,True,,2.684,2.673,0.398,5.31,0.191,trial_results/timeseries/world_1_TD3_00405_1000_trial032.json,2026-09-10T02:41:22.398953
33,world_1,DRL,TD3_00405_1000,1.5,2.0,2.5,True,,3.238,3.227,0.329,7.115,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial033.json,2026-09-10T02:41:34.784942
34,world_1,DRL,TD3_00405_1000,1.5,2.5,2.915,True,,3.78,3.772,0.221,8.058,0.196,trial_results/timeseries/world_1_TD3_00405_1000_trial034.json,2026-09-10T02:41:48.112978
35,world_1,DRL,TD3_00405_1000,1.5,3.0,3.354,True,,4.389,4.378,0.241,12.56,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial035.json,2026-09-10T02:42:05.940179
36,world_1,DRL,TD3_00405_1000,1.5,3.5,3.808,True,,4.936,4.925,0.218,14.689,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial036.json,2026-09-10T02:42:26.114966
37,world_1,DRL,TD3_00405_1000,1.5,4.0,4.272,True,,4.386,4.375,0.245,10.63,0.191,trial_results/timeseries/world_1_TD3_00405_1000_trial037.json,2026-09-10T02:42:42.019634
38,world_1,DRL,TD3_00405_1000,1.5,4.5,4.743,True,,4.838,4.828,0.226,11.334,0.194,trial_results/timeseries/world_1_TD3_00405_1000_trial038.json,2026-09-10T02:42:58.617544
39,world_1,DRL,TD3_00405_1000,1.5,5.0,5.22,True,,5.344,5.332,0.209,12.175,0.195,trial_results/timeseries/world_1_TD3_00405_1000_trial039.json,2026-09-10T02:43:16.060906
40,world_1,DRL,TD3_00405_1000,1.5,5.5,5.701,True,,5.885,5.874,0.183,13.121,0.197,trial_results/timeseries/world_1_TD3_00405_1000_trial040.json,2026-09-10T02:43:33.452103
41,world_1,DRL,TD3_00405_1000,1.5,6.0,6.185,True,,6.39,6.38,0.169,14.05,0.193,trial_results/timeseries/world_1_TD3_00405_1000_trial041.json,2026-09-10T02:43:51.773258
42,world_1,DRL,TD3_00405_1000,2.0,0.0,2.0,True,,1.812,1.801,0.594,4.102,0.191,trial_results/timeseries/world_1_TD3_00405_1000_trial042.json,2026-09-10T02:44:00.144828
43,world_1,DRL,TD3_00405_1000,2.0,0.5,2.062,True,,1.886,1.875,0.572,4.362,0.193,trial_results/timeseries/world_1_TD3_00405_1000_trial043.json,2026-09-10T02:44:08.970661
44,world_1,DRL,TD3_00405_1000,2.0,1.0,2.236,True,,2.182,2.172,0.501,4.342,0.192,trial_results/timeseries/world_1_TD3_00405_1000_trial044.json,2026-09-10T02:44:17.593816
