trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00398_1000,0.0,0.5,0.5,True,,0.622,0.621,0.18,4.644,0.2,trial_results/timeseries/world_1_TD3_00398_1000_trial000.json,2026-09-09T14:07:57.529371
1,world_1,DRL,TD3_00398_1000,0.0,1.0,1.0,True,,1.063,1.052,1.007,3.661,0.196,trial_results/timeseries/world_1_TD3_00398_1000_trial001.json,2026-09-09T14:08:07.457580
2,world_1,DRL,TD3_00398_1000,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.869,0.863,0.661,3.339,0.867,trial_results/timeseries/world_1_TD3_00398_1000_trial002.json,2026-09-09T14:08:15.509519
3,world_1,DRL,TD3_00398_1000,0.0,2.0,2.0,False,"Obstacle hit, mission aborted.",0.826,0.815,1.299,3.805,1.429,trial_results/timeseries/world_1_TD3_00398_1000_trial003.json,2026-09-09T14:08:23.627528
4,world_1,DRL,TD3_00398_1000,0.0,2.5,2.5,True,,2.709,2.698,0.393,7.072,0.192,trial_results/timeseries/world_1_TD3_00398_1000_trial004.json,2026-09-09T14:08:36.217290
5,world_1,DRL,TD3_00398_1000,0.0,4.0,4.0,False,"Obstacle hit, mission aborted.",4.074,4.073,0.021,17.055,1.177,trial_results/timeseries/world_1_TD3_00398_1000_trial005.json,2026-09-09T14:08:57.793494
6,world_1,DRL,TD3_00398_1000,0.0,5.5,5.5,False,"Obstacle hit, mission aborted.",0.889,0.878,1.265,4.14,4.977,trial_results/timeseries/world_1_TD3_00398_1000_trial006.json,2026-09-09T14:09:07.206957
7,world_1,DRL,TD3_00398_1000,0.0,6.0,6.0,True,,6.806,6.795,0.16,16.585,0.194,trial_results/timeseries/world_1_TD3_00398_1000_trial007.json,2026-09-09T14:09:29.051908
8,world_1,DRL,TD3_00398_1000,0.5,0.5,0.707,True,,0.831,0.829,0.257,4.023,0.2,trial_results/timeseries/world_1_TD3_00398_1000_trial008.json,2026-09-09T14:09:37.394218
9,world_1,DRL,TD3_00398_1000,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",0.797,0.785,1.455,3.861,1.077,trial_results/timeseries/world_1_TD3_00398_1000_trial009.json,2026-09-09T14:09:45.517218
10,world_1,DRL,TD3_00398_1000,0.5,2.0,2.062,False,"Obstacle hit, mission aborted.",0.854,0.843,1.296,4.063,1.597,trial_results/timeseries/world_1_TD3_00398_1000_trial010.json,2026-09-09T14:09:53.836963
11,world_1,DRL,TD3_00398_1000,0.5,2.5,2.55,True,,3.812,3.801,0.284,10.131,0.199,trial_results/timeseries/world_1_TD3_00398_1000_trial011.json,2026-09-09T14:10:08.410831
12,world_1,DRL,TD3_00398_1000,0.5,3.0,3.041,True,,4.265,4.254,0.257,10.11,0.184,trial_results/timeseries/world_1_TD3_00398_1000_trial012.json,2026-09-09T14:10:22.785839
13,world_1,DRL,TD3_00398_1000,0.5,3.5,3.536,False,"Obstacle hit, mission aborted.",0.804,0.796,0.94,2.173,3.06,trial_results/timeseries/world_1_TD3_00398_1000_trial013.json,2026-09-09T14:10:30.223184
14,world_1,DRL,TD3_00398_1000,0.5,4.0,4.031,False,"Obstacle hit, mission aborted.",0.808,0.797,1.3,2.113,3.57,trial_results/timeseries/world_1_TD3_00398_1000_trial014.json,2026-09-09T14:10:36.588945
15,world_1,DRL,TD3_00398_1000,0.5,5.5,5.523,False,"Obstacle hit, mission aborted.",0.82,0.815,0.698,2.796,5.081,trial_results/timeseries/world_1_TD3_00398_1000_trial015.json,2026-09-09T14:10:43.642995
16,world_1,DRL,TD3_00398_1000,0.5,6.0,6.021,False,"Obstacle hit, mission aborted.",0.786,0.785,0.241,2.734,5.569,trial_results/timeseries/world_1_TD3_00398_1000_trial016.json,2026-09-09T14:10:51.643283
17,world_1,DRL,TD3_00398_1000,1.0,0.0,1.0,True,,0.813,0.802,1.324,1.55,0.191,trial_results/timeseries/world_1_TD3_00398_1000_trial017.json,2026-09-09T14:10:58.457466
18,world_1,DRL,TD3_00398_1000,1.0,0.5,1.118,True,,1.057,1.056,0.133,2.838,0.2,trial_results/timeseries/world_1_TD3_00398_1000_trial018.json,2026-09-09T14:11:05.807505
19,world_1,DRL,TD3_00398_1000,1.0,1.5,1.803,True,,2.806,2.805,0.05,11.684,0.199,trial_results/timeseries/world_1_TD3_00398_1000_trial019.json,2026-09-09T14:11:21.747752
20,world_1,DRL,TD3_00398_1000,1.0,2.0,2.236,True,,3.147,3.136,0.343,7.179,0.193,trial_results/timeseries/world_1_TD3_00398_1000_trial020.json,2026-09-09T14:11:33.196865
21,world_1,DRL,TD3_00398_1000,1.0,2.5,2.693,True,,3.52,3.51,0.306,6.974,0.197,trial_results/timeseries/world_1_TD3_00398_1000_trial021.json,2026-09-09T14:11:44.632919
22,world_1,DRL,TD3_00398_1000,1.0,3.0,3.162,True,,3.967,3.956,0.269,8.043,0.196,trial_results/timeseries/world_1_TD3_00398_1000_trial022.json,2026-09-09T14:11:56.934323
23,world_1,DRL,TD3_00398_1000,1.0,3.5,3.64,True,,4.551,4.54,0.237,8.965,0.197,trial_results/timeseries/world_1_TD3_00398_1000_trial023.json,2026-09-09T14:12:11.176530
24,world_1,DRL,TD3_00398_1000,1.0,4.0,4.123,True,,5.129,5.118,0.21,10.412,0.191,trial_results/timeseries/world_1_TD3_00398_1000_trial024.json,2026-09-09T14:12:26.048903
25,world_1,DRL,TD3_00398_1000,1.0,4.5,4.61,True,,5.647,5.636,0.191,11.092,0.2,trial_results/timeseries/world_1_TD3_00398_1000_trial025.json,2026-09-09T14:12:42.413416
26,world_1,DRL,TD3_00398_1000,1.0,5.0,5.099,True,,6.09,6.079,0.177,12.422,0.196,trial_results/timeseries/world_1_TD3_00398_1000_trial026.json,2026-09-09T14:12:59.102897
