trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00390_1000,0.0,0.5,0.5,True,,0.592,0.586,1.022,3.339,0.196,trial_results/timeseries/world_1_TD3_00390_1000_trial000.json,2026-08-31T11:05:30.407187
1,world_1,DRL,TD3_00390_1000,0.0,1.0,1.0,True,,1.135,1.125,0.95,3.683,0.192,trial_results/timeseries/world_1_TD3_00390_1000_trial001.json,2026-08-31T11:05:38.393013
2,world_1,DRL,TD3_00390_1000,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.876,0.865,1.21,3.227,0.97,trial_results/timeseries/world_1_TD3_00390_1000_trial002.json,2026-08-31T11:05:45.879221
3,world_1,DRL,TD3_00390_1000,0.0,2.0,2.0,True,,2.308,2.297,0.464,6.956,0.194,trial_results/timeseries/world_1_TD3_00390_1000_trial003.json,2026-08-31T11:05:57.375525
4,world_1,DRL,TD3_00390_1000,0.0,2.5,2.5,True,,4.789,4.778,0.224,11.118,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial004.json,2026-08-31T11:06:12.761271
5,world_1,DRL,TD3_00390_1000,0.0,4.0,4.0,False,"Obstacle hit, mission aborted.",5.509,5.498,0.199,11.982,1.045,trial_results/timeseries/world_1_TD3_00390_1000_trial005.json,2026-08-31T11:06:29.016697
6,world_1,DRL,TD3_00390_1000,0.0,5.5,5.5,False,Goal timeout after 90.0s,6.276,6.275,0.007,90.006,1.669,trial_results/timeseries/world_1_TD3_00390_1000_trial006.json,2026-08-31T11:08:04.539410
7,world_1,DRL,TD3_00390_1000,0.0,6.0,6.0,True,,9.135,9.124,0.117,21.405,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial007.json,2026-08-31T11:08:30.277241
8,world_1,DRL,TD3_00390_1000,0.5,0.5,0.707,True,,0.732,0.727,0.628,2.308,0.198,trial_results/timeseries/world_1_TD3_00390_1000_trial008.json,2026-08-31T11:08:36.856997
9,world_1,DRL,TD3_00390_1000,0.5,1.5,1.581,False,Goal timeout after 90.0s,1.085,1.083,0.147,90.013,0.972,trial_results/timeseries/world_1_TD3_00390_1000_trial009.json,2026-08-31T11:10:11.124921
10,world_1,DRL,TD3_00390_1000,0.5,2.0,2.062,True,,3.999,3.988,0.268,11.797,0.198,trial_results/timeseries/world_1_TD3_00390_1000_trial010.json,2026-08-31T11:10:27.254241
11,world_1,DRL,TD3_00390_1000,0.5,2.5,2.55,True,,4.465,4.454,0.24,10.113,0.2,trial_results/timeseries/world_1_TD3_00390_1000_trial011.json,2026-08-31T11:10:41.634088
12,world_1,DRL,TD3_00390_1000,0.5,3.0,3.041,True,,5.115,5.104,0.213,11.116,0.196,trial_results/timeseries/world_1_TD3_00390_1000_trial012.json,2026-08-31T11:10:57.537460
13,world_1,DRL,TD3_00390_1000,0.5,3.5,3.536,True,,5.682,5.671,0.19,11.883,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial013.json,2026-08-31T11:11:13.690295
14,world_1,DRL,TD3_00390_1000,0.5,4.0,4.031,True,,6.098,6.087,0.178,12.545,0.193,trial_results/timeseries/world_1_TD3_00390_1000_trial014.json,2026-08-31T11:11:30.699456
15,world_1,DRL,TD3_00390_1000,0.5,5.5,5.523,True,,7.745,7.735,0.126,15.312,0.193,trial_results/timeseries/world_1_TD3_00390_1000_trial015.json,2026-08-31T11:11:51.287906
16,world_1,DRL,TD3_00390_1000,0.5,6.0,6.021,True,,8.156,8.134,0.266,15.759,0.188,trial_results/timeseries/world_1_TD3_00390_1000_trial016.json,2026-08-31T11:12:11.308160
17,world_1,DRL,TD3_00390_1000,1.0,0.0,1.0,True,,0.803,0.793,1.335,1.712,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial017.json,2026-08-31T11:12:17.299268
18,world_1,DRL,TD3_00390_1000,1.0,0.5,1.118,True,,0.962,0.951,1.124,2.016,0.191,trial_results/timeseries/world_1_TD3_00390_1000_trial018.json,2026-08-31T11:12:23.827567
19,world_1,DRL,TD3_00390_1000,1.0,1.5,1.803,True,,3.27,3.265,0.16,16.522,0.199,trial_results/timeseries/world_1_TD3_00390_1000_trial019.json,2026-08-31T11:12:44.863780
20,world_1,DRL,TD3_00390_1000,1.0,2.0,2.236,True,,3.51,3.499,0.309,8.408,0.191,trial_results/timeseries/world_1_TD3_00390_1000_trial020.json,2026-08-31T11:12:57.536518
21,world_1,DRL,TD3_00390_1000,1.0,2.5,2.693,True,,4.275,4.264,0.255,9.329,0.196,trial_results/timeseries/world_1_TD3_00390_1000_trial021.json,2026-08-31T11:13:11.387135
22,world_1,DRL,TD3_00390_1000,1.0,3.0,3.162,True,,4.933,4.922,0.221,10.517,0.182,trial_results/timeseries/world_1_TD3_00390_1000_trial022.json,2026-08-31T11:13:27.169902
23,world_1,DRL,TD3_00390_1000,1.0,3.5,3.64,True,,5.418,5.407,0.201,11.396,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial023.json,2026-08-31T11:13:42.837500
24,world_1,DRL,TD3_00390_1000,1.0,4.0,4.123,True,,5.932,5.921,0.184,12.025,0.196,trial_results/timeseries/world_1_TD3_00390_1000_trial024.json,2026-08-31T11:14:00.125107
25,world_1,DRL,TD3_00390_1000,1.0,4.5,4.61,True,,6.476,6.465,0.167,12.928,0.199,trial_results/timeseries/world_1_TD3_00390_1000_trial025.json,2026-08-31T11:14:17.316806
26,world_1,DRL,TD3_00390_1000,1.0,5.0,5.099,True,,7.008,6.997,0.154,13.771,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial026.json,2026-08-31T11:14:36.605915
27,world_1,DRL,TD3_00390_1000,1.0,5.5,5.59,True,,7.648,7.637,0.14,14.984,0.198,trial_results/timeseries/world_1_TD3_00390_1000_trial027.json,2026-08-31T11:14:55.850013
28,world_1,DRL,TD3_00390_1000,1.0,6.0,6.083,True,,8.096,8.085,0.133,15.596,0.19,trial_results/timeseries/world_1_TD3_00390_1000_trial028.json,2026-08-31T11:15:15.968088
29,world_1,DRL,TD3_00390_1000,1.5,0.0,1.5,True,,1.303,1.292,0.824,2.635,0.198,trial_results/timeseries/world_1_TD3_00390_1000_trial029.json,2026-08-31T11:15:22.919575
30,world_1,DRL,TD3_00390_1000,1.5,0.5,1.581,True,,1.397,1.386,0.782,2.818,0.196,trial_results/timeseries/world_1_TD3_00390_1000_trial030.json,2026-08-31T11:15:30.994013
31,world_1,DRL,TD3_00390_1000,1.5,1.0,1.803,False,"Obstacle hit, mission aborted.",1.07,1.059,1.008,2.214,0.788,trial_results/timeseries/world_1_TD3_00390_1000_trial031.json,2026-08-31T11:15:37.469035
32,world_1,DRL,TD3_00390_1000,1.5,1.5,2.121,True,,2.685,2.679,0.219,6.496,0.197,trial_results/timeseries/world_1_TD3_00390_1000_trial032.json,2026-08-31T11:15:48.676884
33,world_1,DRL,TD3_00390_1000,1.5,2.0,2.5,True,,3.522,3.511,0.307,7.76,0.194,trial_results/timeseries/world_1_TD3_00390_1000_trial033.json,2026-08-31T11:16:00.834558
