trial_idx,world_name,planner,drl_model_name,goal_x,goal_y,straight_line_distance,success,failure_reason,distance_traveled_odom,distance_traveled_planner,distance_diff_percent,travel_time,final_distance_to_goal,timeseries_log_path,timestamp
0,world_1,DRL,TD3_00389_900,0.0,0.5,0.5,True,,0.791,0.788,0.407,4.143,0.199,trial_results/timeseries/world_1_TD3_00389_900_trial000.json,2026-08-31T23:38:08.824075
1,world_1,DRL,TD3_00389_900,0.0,1.0,1.0,False,"Obstacle hit, mission aborted.",0.875,0.865,1.203,3.159,0.518,trial_results/timeseries/world_1_TD3_00389_900_trial001.json,2026-08-31T23:38:17.335294
2,world_1,DRL,TD3_00389_900,0.0,1.5,1.5,False,"Obstacle hit, mission aborted.",0.857,0.846,1.23,3.178,1.002,trial_results/timeseries/world_1_TD3_00389_900_trial002.json,2026-08-31T23:38:25.026482
3,world_1,DRL,TD3_00389_900,0.0,2.0,2.0,True,,5.531,5.521,0.195,16.698,0.19,trial_results/timeseries/world_1_TD3_00389_900_trial003.json,2026-08-31T23:38:47.189823
4,world_1,DRL,TD3_00389_900,0.0,2.5,2.5,True,,5.079,5.068,0.212,13.304,0.195,trial_results/timeseries/world_1_TD3_00389_900_trial004.json,2026-08-31T23:39:06.029160
5,world_1,DRL,TD3_00389_900,0.0,4.0,4.0,True,,8.393,8.382,0.13,19.915,0.195,trial_results/timeseries/world_1_TD3_00389_900_trial005.json,2026-08-31T23:39:30.214287
6,world_1,DRL,TD3_00389_900,0.0,5.5,5.5,True,,8.499,8.488,0.129,19.711,0.2,trial_results/timeseries/world_1_TD3_00389_900_trial006.json,2026-08-31T23:39:55.200935
7,world_1,DRL,TD3_00389_900,0.0,6.0,6.0,True,,9.19,9.179,0.116,19.492,0.197,trial_results/timeseries/world_1_TD3_00389_900_trial007.json,2026-08-31T23:40:19.964255
8,world_1,DRL,TD3_00389_900,0.5,0.5,0.707,True,,0.642,0.636,0.928,2.036,0.198,trial_results/timeseries/world_1_TD3_00389_900_trial008.json,2026-08-31T23:40:26.269419
9,world_1,DRL,TD3_00389_900,0.5,1.5,1.581,False,"Obstacle hit, mission aborted.",0.797,0.789,1.043,2.936,1.022,trial_results/timeseries/world_1_TD3_00389_900_trial009.json,2026-08-31T23:40:34.467062
10,world_1,DRL,TD3_00389_900,0.5,2.0,2.062,True,,4.956,4.952,0.084,14.426,0.198,trial_results/timeseries/world_1_TD3_00389_900_trial010.json,2026-08-31T23:40:53.152546
11,world_1,DRL,TD3_00389_900,0.5,2.5,2.55,True,,4.619,4.608,0.233,11.198,0.196,trial_results/timeseries/world_1_TD3_00389_900_trial011.json,2026-08-31T23:41:08.615445
12,world_1,DRL,TD3_00389_900,0.5,3.0,3.041,True,,5.006,4.995,0.218,11.016,0.197,trial_results/timeseries/world_1_TD3_00389_900_trial012.json,2026-08-31T23:41:23.893224
13,world_1,DRL,TD3_00389_900,0.5,3.5,3.536,False,"Obstacle hit, mission aborted.",5.287,5.277,0.205,11.315,0.379,trial_results/timeseries/world_1_TD3_00389_900_trial013.json,2026-08-31T23:41:39.687603
14,world_1,DRL,TD3_00389_900,0.5,4.0,4.031,True,,5.969,5.958,0.183,12.257,0.192,trial_results/timeseries/world_1_TD3_00389_900_trial014.json,2026-08-31T23:41:56.209715
15,world_1,DRL,TD3_00389_900,0.5,5.5,5.523,True,,8.372,8.368,0.044,19.53,0.199,trial_results/timeseries/world_1_TD3_00389_900_trial015.json,2026-08-31T23:42:21.015230
16,world_1,DRL,TD3_00389_900,0.5,6.0,6.021,True,,8.163,8.152,0.132,16.296,0.195,trial_results/timeseries/world_1_TD3_00389_900_trial016.json,2026-08-31T23:42:41.838297
17,world_1,DRL,TD3_00389_900,1.0,0.0,1.0,True,,0.808,0.797,1.329,1.711,0.195,trial_results/timeseries/world_1_TD3_00389_900_trial017.json,2026-08-31T23:42:47.904957
18,world_1,DRL,TD3_00389_900,1.0,0.5,1.118,True,,0.959,0.949,1.064,2.012,0.199,trial_results/timeseries/world_1_TD3_00389_900_trial018.json,2026-08-31T23:42:55.210691
19,world_1,DRL,TD3_00389_900,1.0,1.5,1.803,True,,3.8,3.789,0.285,11.319,0.198,trial_results/timeseries/world_1_TD3_00389_900_trial019.json,2026-08-31T23:43:10.791661
20,world_1,DRL,TD3_00389_900,1.0,2.0,2.236,True,,3.701,3.69,0.291,8.462,0.195,trial_results/timeseries/world_1_TD3_00389_900_trial020.json,2026-08-31T23:43:23.773977
21,world_1,DRL,TD3_00389_900,1.0,2.5,2.693,True,,4.261,4.25,0.254,9.609,0.191,trial_results/timeseries/world_1_TD3_00389_900_trial021.json,2026-08-31T23:43:37.695022
22,world_1,DRL,TD3_00389_900,1.0,3.0,3.162,True,,4.712,4.701,0.232,10.249,0.194,trial_results/timeseries/world_1_TD3_00389_900_trial022.json,2026-08-31T23:43:52.206132
23,world_1,DRL,TD3_00389_900,1.0,3.5,3.64,True,,5.221,5.21,0.209,10.913,0.197,trial_results/timeseries/world_1_TD3_00389_900_trial023.json,2026-08-31T23:44:07.387042
24,world_1,DRL,TD3_00389_900,1.0,4.0,4.123,True,,5.783,5.772,0.186,11.82,0.192,trial_results/timeseries/world_1_TD3_00389_900_trial024.json,2026-08-31T23:44:23.471421
25,world_1,DRL,TD3_00389_900,1.0,4.5,4.61,True,,6.374,6.363,0.168,12.782,0.2,trial_results/timeseries/world_1_TD3_00389_900_trial025.json,2026-08-31T23:44:40.529436
26,world_1,DRL,TD3_00389_900,1.0,5.0,5.099,True,,6.842,6.832,0.157,13.427,0.19,trial_results/timeseries/world_1_TD3_00389_900_trial026.json,2026-08-31T23:44:58.420835
27,world_1,DRL,TD3_00389_900,1.0,5.5,5.59,True,,7.009,6.998,0.154,13.604,0.194,trial_results/timeseries/world_1_TD3_00389_900_trial027.json,2026-08-31T23:45:16.288421
28,world_1,DRL,TD3_00389_900,1.0,6.0,6.083,True,,7.572,7.561,0.142,14.508,0.191,trial_results/timeseries/world_1_TD3_00389_900_trial028.json,2026-08-31T23:45:35.059475
29,world_1,DRL,TD3_00389_900,1.5,0.0,1.5,True,,1.314,1.303,0.811,2.655,0.191,trial_results/timeseries/world_1_TD3_00389_900_trial029.json,2026-08-31T23:45:42.033292
30,world_1,DRL,TD3_00389_900,1.5,0.5,1.581,True,,1.4,1.389,0.772,2.835,0.193,trial_results/timeseries/world_1_TD3_00389_900_trial030.json,2026-08-31T23:45:49.128140
31,world_1,DRL,TD3_00389_900,1.5,1.0,1.803,True,,2.377,2.374,0.133,8.184,0.199,trial_results/timeseries/world_1_TD3_00389_900_trial031.json,2026-08-31T23:46:02.571399
32,world_1,DRL,TD3_00389_900,1.5,1.5,2.121,True,,3.11,3.1,0.347,8.179,0.193,trial_results/timeseries/world_1_TD3_00389_900_trial032.json,2026-08-31T23:46:15.013514
33,world_1,DRL,TD3_00389_900,1.5,2.0,2.5,True,,3.889,3.878,0.279,10.291,0.198,trial_results/timeseries/world_1_TD3_00389_900_trial033.json,2026-08-31T23:46:30.823644
